title,reviewer,current_review_url,info_url
GunGriffon: Allied Strike Review,Bob Colayco,https://www.gamespot.com/reviews/gungriffon-allied-strike-review/1900-6115543/,https://www.gamespot.com/games/gungriffon-allied-strike/
American Chopper Review,Erik Wolpaw,https://www.gamespot.com/reviews/american-chopper-review/1900-6115550/,https://www.gamespot.com/games/american-chopper/
CSI: Crime Scene Investigation Review,Alex Navarro,https://www.gamespot.com/reviews/csi-crime-scene-investigation-review/1900-6115547/,https://www.gamespot.com/games/csi-crime-scene-investigation/
Marble Madness Review,Ryan Davis,https://www.gamespot.com/reviews/marble-madness-review/1900-6115397/,https://www.gamespot.com/games/marble-madness/
Vijay Singh Pro Golf 2005 Review,Avery Score,https://www.gamespot.com/reviews/vijay-singh-pro-golf-2005-review/1900-6115496/,https://www.gamespot.com/games/vijay-singh-pro-golf-2005/
Aqua Teen Hunger Force Destruct-O-Thon Review,Alex Navarro,https://www.gamespot.com/reviews/aqua-teen-hunger-force-destruct-o-thon-review/1900-6115398/,https://www.gamespot.com/games/aqua-teen-hunger-force-destruct-o-thon/
Fritz 8 Deluxe Review,Jeff Lackey,https://www.gamespot.com/reviews/fritz-8-deluxe-review/1900-6115464/,https://www.gamespot.com/games/fritz-8-deluxe/
NFL Street 2 Review,Alex Navarro,https://www.gamespot.com/reviews/nfl-street-2-review/1900-6115412/,https://www.gamespot.com/games/nfl-street-2/
NFL Street 2 Review,Alex Navarro,https://www.gamespot.com/reviews/nfl-street-2-review/1900-6115403/,https://www.gamespot.com/games/nfl-street-2/
NFL Street 2 Review,Alex Navarro,https://www.gamespot.com/reviews/nfl-street-2-review/1900-6115406/,https://www.gamespot.com/games/nfl-street-2/
American Chopper Review,Erik Wolpaw,https://www.gamespot.com/reviews/american-chopper-review/1900-6115415/,https://www.gamespot.com/games/american-chopper/
Dead to Rights Review,Frank Provo,https://www.gamespot.com/reviews/dead-to-rights-review/1900-6115045/,https://www.gamespot.com/games/dead-to-rights/
Ping Pals Review,Alex Navarro,https://www.gamespot.com/reviews/ping-pals-review/1900-6115063/,https://www.gamespot.com/games/ping-pals/
Foosball Review,Avery Score,https://www.gamespot.com/reviews/foosball-review/1900-6115192/,https://www.gamespot.com/games/foosball-2004/
Michael Vick Quarterback 2-Minute Drill Review,Stephen Palley,https://www.gamespot.com/reviews/michael-vick-quarterback-2-minute-drill-review/1900-6115140/,https://www.gamespot.com/games/michael-vick-quarterback-2-minute-drill/
Taiko Drum Master Review,Stephen Palley,https://www.gamespot.com/reviews/taiko-drum-master-review/1900-6115136/,https://www.gamespot.com/games/taiko-drum-master/
FIFA Soccer 2005 Review,Justin Calvert,https://www.gamespot.com/reviews/fifa-soccer-2005-review/1900-6115070/,https://www.gamespot.com/games/fifa-soccer-2005/
Sprung Review,Ryan Davis,https://www.gamespot.com/reviews/sprung-review/1900-6115060/,https://www.gamespot.com/games/sprung/
Blade Trinity Review,Avery Score,https://www.gamespot.com/reviews/blade-trinity-review/1900-6115044/,https://www.gamespot.com/games/blade-trinity/
Armies of Exigo Review,Jason Ocampo,https://www.gamespot.com/reviews/armies-of-exigo-review/1900-6115022/,https://www.gamespot.com/games/armies-of-exigo/
Wings Over Vietnam Review,Tracy Baker,https://www.gamespot.com/reviews/wings-over-vietnam-review/1900-6114994/,https://www.gamespot.com/games/wings-over-vietnam/
Asphalt: Urban GT 2D Version Review,Stephen Palley,https://www.gamespot.com/reviews/asphalt-urban-gt-2d-version-review/1900-6114979/,https://www.gamespot.com/games/asphalt-urban-gt-2d-version/
Torrente Review,Erik Wolpaw,https://www.gamespot.com/reviews/torrente-review/1900-6114978/,https://www.gamespot.com/games/torrente/
Forgotten Realms: Demon Stone Review,Ryan Davis,https://www.gamespot.com/reviews/forgotten-realms-demon-stone-review/1900-6114808/,https://www.gamespot.com/games/forgotten-realms-demon-stone/
Monster Garage Review,Craig Beers,https://www.gamespot.com/reviews/monster-garage-review/1900-6114875/,https://www.gamespot.com/games/monster-garage/
Tom Clancy's Ghost Recon 2 Review,Bob Colayco,https://www.gamespot.com/reviews/tom-clancys-ghost-recon-2-review/1900-6114849/,https://www.gamespot.com/games/tom-clancys-ghost-recon-2/
The Chronicles of Riddick: Escape From Butcher Bay - Developer's Cut Review,Greg Kasavin,https://www.gamespot.com/reviews/the-chronicles-of-riddick-escape-from-butcher-bay-/1900-6114822/,https://www.gamespot.com/games/the-chronicles-of-riddick-escape-from-butcher-bay/
Feel the Magic: XY/XX Review,Ricardo Torres,https://www.gamespot.com/reviews/feel-the-magic-xy-xx-review/1900-6113688/,https://www.gamespot.com/games/feel-the-magic-xy-xx/
ChoroQ Review,Ryan Davis,https://www.gamespot.com/reviews/choroq-review/1900-6114755/,https://www.gamespot.com/games/choroq/
Kingdom Hearts: Chain of Memories Review,Bethany Massimilla,https://www.gamespot.com/reviews/kingdom-hearts-chain-of-memories-review/1900-6114754/,https://www.gamespot.com/games/kingdom-hearts-chain-of-memories/
Mega Man X8 Review,Alex Navarro,https://www.gamespot.com/reviews/mega-man-x8-review/1900-6114749/,https://www.gamespot.com/games/mega-man-x8/
The Elder Scrolls Travels: Shadowkey Review,Avery Score,https://www.gamespot.com/reviews/the-elder-scrolls-travels-shadowkey-review/1900-6114226/,https://www.gamespot.com/games/the-elder-scrolls-travels-shadowkey/
Star Trek: The Birds of Prey Review,Stephen Palley,https://www.gamespot.com/reviews/star-trek-the-birds-of-prey/1900-6114700/,https://www.gamespot.com/games/star-trek-the-birds-of-prey/
Pocket Kingdom: Own the World Review,Ryan Davis,https://www.gamespot.com/reviews/pocket-kingdom-own-the-world/1900-6114693/,https://www.gamespot.com/games/pocket-kingdom-own-the-world/
Legacy: Dark Shadows Review,Scott Osborne,https://www.gamespot.com/reviews/legacy-dark-shadows-review/1900-6114694/,https://www.gamespot.com/games/legacy-dark-shadows/
Pathway to Glory Review,Avery Score,https://www.gamespot.com/reviews/pathway-to-glory-review/1900-6114566/,https://www.gamespot.com/games/pathway-to-glory/
"The Lord of the Rings, The Battle for Middle-earth Review",Jason Ocampo,https://www.gamespot.com/reviews/the-lord-of-the-rings-the-battle-for-middle-earth-/1900-6114604/,https://www.gamespot.com/games/the-lord-of-the-rings-the-battle-for-middle-earth/
Pinball Hall of Fame Review,Jeff Gerstmann,https://www.gamespot.com/reviews/pinball-hall-of-fame-review/1900-6114608/,https://www.gamespot.com/games/pinball-hall-of-fame-the-gottlieb-collection/
Pinball Hall of Fame Review,Jeff Gerstmann,https://www.gamespot.com/reviews/pinball-hall-of-fame-review/1900-6114606/,https://www.gamespot.com/games/pinball-hall-of-fame-the-gottlieb-collection/
CSI: Miami Review,Alex Navarro,https://www.gamespot.com/reviews/csi-miami-review/1900-6114597/,https://www.gamespot.com/games/csi-miami/
Ridge Racer DS Review,Jeff Gerstmann,https://www.gamespot.com/reviews/ridge-racer-ds-review/1900-6114224/,https://www.gamespot.com/games/ridge-racer-ds/
Viewtiful Joe 2 Review,Brad Shoemaker,https://www.gamespot.com/reviews/viewtiful-joe-2-review/1900-6114576/,https://www.gamespot.com/games/viewtiful-joe-2/
NBA Basketball 2005 Review,Bob Colayco,https://www.gamespot.com/reviews/nba-basketball-2005-review/1900-6114524/,https://www.gamespot.com/games/nba-basketball-2005/
The Polar Express Review,Avery Score,https://www.gamespot.com/reviews/the-polar-express-review/1900-6114522/,https://www.gamespot.com/games/the-polar-express/
Mario Party 6 Review,Ryan Davis,https://www.gamespot.com/reviews/mario-party-6-review/1900-6114506/,https://www.gamespot.com/games/mario-party-6/
Star Wars Knights of the Old Republic II: The Sith Lords Review,Greg Kasavin,https://www.gamespot.com/reviews/star-wars-knights-of-the-old-republic-ii-the-sith-/1900-6114503/,https://www.gamespot.com/games/star-wars-knights-of-the-old-republic-ii-the-sith/
The Polar Express Review,Avery Score,https://www.gamespot.com/reviews/the-polar-express-review/1900-6114519/,https://www.gamespot.com/games/the-polar-express/
Smashing Drive Review,Frank Provo,https://www.gamespot.com/reviews/smashing-drive-review/1900-6114416/,https://www.gamespot.com/games/smashing-drive/
World Championship Poker Review,Alex Navarro,https://www.gamespot.com/reviews/world-championship-poker-review/1900-6114354/,https://www.gamespot.com/games/world-championship-poker/
Prince of Persia: Warrior Within Review,Bob Colayco,https://www.gamespot.com/reviews/prince-of-persia-warrior-within-review/1900-6114359/,https://www.gamespot.com/games/prince-of-persia-warrior-within/
King Arthur Review,Alex Navarro,https://www.gamespot.com/reviews/king-arthur-review/1900-6114076/,https://www.gamespot.com/games/king-arthur/
King Arthur Review,Alex Navarro,https://www.gamespot.com/reviews/king-arthur-review/1900-6114079/,https://www.gamespot.com/games/king-arthur/
King Arthur Review,Alex Navarro,https://www.gamespot.com/reviews/king-arthur-review/1900-6114078/,https://www.gamespot.com/games/king-arthur/
Prince of Persia: Warrior Within Review,Bob Colayco,https://www.gamespot.com/reviews/prince-of-persia-warrior-within-review/1900-6114295/,https://www.gamespot.com/games/prince-of-persia-warrior-within/
Prince of Persia: Warrior Within Review,Bob Colayco,https://www.gamespot.com/reviews/prince-of-persia-warrior-within-review/1900-6114298/,https://www.gamespot.com/games/prince-of-persia-warrior-within/
Joint Operations: Escalation Review,Jason Ocampo,https://www.gamespot.com/reviews/joint-operations-escalation-review/1900-6114262/,https://www.gamespot.com/games/joint-operations-typhoon-rising/
Final Fantasy I & II: Dawn of Souls Review,Bethany Massimilla,https://www.gamespot.com/reviews/final-fantasy-i-and-ii-dawn-of-souls-review/1900-6114260/,https://www.gamespot.com/games/final-fantasy-i-and-ii-dawn-of-souls/
Space Interceptor: Project Freedom Review,Alex Navarro,https://www.gamespot.com/reviews/space-interceptor-project-freedom-review/1900-6114242/,https://www.gamespot.com/games/space-interceptor-project-freedom/
Prince of Persia: Warrior Within Review,Stephen Palley,https://www.gamespot.com/reviews/prince-of-persia-warrior-within-review/1900-6114187/,https://www.gamespot.com/games/prince-of-persia-warrior-within/
Outlaw Golf 2 Review,Ryan Davis,https://www.gamespot.com/reviews/outlaw-golf-2-review/1900-6114186/,https://www.gamespot.com/games/outlaw-golf-2/
Mr. Driller Drill Spirits Review,Jeff Gerstmann,https://www.gamespot.com/reviews/mr-driller-drill-spirits-review/1900-6114154/,https://www.gamespot.com/games/mr-driller-drill-spirits/
Sid Meier's Pirates! Review,Jason Ocampo,https://www.gamespot.com/reviews/sid-meiers-pirates-review/1900-6114066/,https://www.gamespot.com/games/sid-meiers-pirates/
Zoo Tycoon 2 Review,Andrew Park,https://www.gamespot.com/reviews/zoo-tycoon-2-review/1900-6113977/,https://www.gamespot.com/games/zoo-tycoon-2/
Greg Hastings' Tournament Paintball Review,Erik Wolpaw,https://www.gamespot.com/reviews/greg-hastings-tournament-paintball-review/1900-6114051/,https://www.gamespot.com/games/greg-hastings-tournament-paintball/
Atari Anthology Review,Tim Tracy,https://www.gamespot.com/reviews/atari-anthology-review/1900-6113965/,https://www.gamespot.com/games/atari-anthology/
Hot Wheels Stunt Track Challenge Review,Alex Navarro,https://www.gamespot.com/reviews/hot-wheels-stunt-track-challenge-review/1900-6113973/,https://www.gamespot.com/games/hot-wheels-stunt-track-challenge/
Hot Wheels Stunt Track Challenge Review,Alex Navarro,https://www.gamespot.com/reviews/hot-wheels-stunt-track-challenge-review/1900-6113974/,https://www.gamespot.com/games/hot-wheels-stunt-track-challenge/
Karaoke Revolution Volume 3 Review,Jeff Gerstmann,https://www.gamespot.com/reviews/karaoke-revolution-volume-3-review/1900-6113969/,https://www.gamespot.com/games/karaoke-revolution-volume-3/
Wildfire Review,Scott Osborne,https://www.gamespot.com/reviews/wildfire-review/1900-6113963/,https://www.gamespot.com/games/wildfire-2004/
Colin McRae Rally 2005 Review,Avery Score,https://www.gamespot.com/reviews/colin-mcrae-rally-2005-review/1900-6113911/,https://www.gamespot.com/games/colin-mcrae-rally-2005/
Scaler Review,Alex Navarro,https://www.gamespot.com/reviews/scaler-review/1900-6113899/,https://www.gamespot.com/games/scaler/
Intellivision Lives! Review,Tim Tracy,https://www.gamespot.com/reviews/intellivision-lives-review/1900-6113895/,https://www.gamespot.com/games/intellivision-lives-2003/
The Urbz: Sims in the City Review,Greg Kasavin,https://www.gamespot.com/reviews/the-urbz-sims-in-the-city-review/1900-6113883/,https://www.gamespot.com/games/the-urbz-sims-in-the-city/
The Urbz: Sims in the City Review,Greg Kasavin,https://www.gamespot.com/reviews/the-urbz-sims-in-the-city-review/1900-6113880/,https://www.gamespot.com/games/the-urbz-sims-in-the-city/
Crash 'N' Burn Review,,https://www.gamespot.com/reviews/crash-n-burn-review/1900-6113891/,https://www.gamespot.com/games/crash-n-burn/
Crash 'N' Burn Review,,https://www.gamespot.com/reviews/crash-n-burn-review/1900-6113887/,https://www.gamespot.com/games/crash-n-burn/
Scaler Review,Alex Navarro,https://www.gamespot.com/reviews/scaler-review/1900-6111509/,https://www.gamespot.com/games/scaler/
GoldenEye: Rogue Agent Review,Jeff Gerstmann,https://www.gamespot.com/reviews/goldeneye-rogue-agent-review/1900-6113811/,https://www.gamespot.com/games/goldeneye-rogue-agent/
GoldenEye: Rogue Agent Review,Jeff Gerstmann,https://www.gamespot.com/reviews/goldeneye-rogue-agent-review/1900-6113810/,https://www.gamespot.com/games/goldeneye-rogue-agent/
GoldenEye: Rogue Agent Review,Jeff Gerstmann,https://www.gamespot.com/reviews/goldeneye-rogue-agent-review/1900-6113808/,https://www.gamespot.com/games/goldeneye-rogue-agent/
Backyard Wrestling 2: There Goes the Neighborhood Review,Alex Navarro,https://www.gamespot.com/reviews/backyard-wrestling-2-there-goes-the-neighborhood-r/1900-6113776/,https://www.gamespot.com/games/backyard-wrestling-2-there-goes-the-neighborhood/
Backyard Wrestling 2: There Goes the Neighborhood Review,Alex Navarro,https://www.gamespot.com/reviews/backyard-wrestling-2-there-goes-the-neighborhood-r/1900-6113784/,https://www.gamespot.com/games/backyard-wrestling-2-there-goes-the-neighborhood/
Painkiller: Battle out of Hell Review,Erik Wolpaw,https://www.gamespot.com/reviews/painkiller-battle-out-of-hell-review/1900-6113729/,https://www.gamespot.com/games/painkiller/
Asphalt: Urban GT Review,Ryan Davis,https://www.gamespot.com/reviews/asphalt-urban-gt-review/1900-6113690/,https://www.gamespot.com/games/asphalt-urban-gt/
Call of Duty Review,Stephen Palley,https://www.gamespot.com/reviews/call-of-duty-review/1900-6113659/,https://www.gamespot.com/games/call-of-duty/
Gretzky NHL 2005 Review,Alex Navarro,https://www.gamespot.com/reviews/gretzky-nhl-2005-review/1900-6113672/,https://www.gamespot.com/games/gretzky-nhl-2005/
Madden NFL 2005 Review,,https://www.gamespot.com/reviews/madden-nfl-2005-review/1900-6113684/,https://www.gamespot.com/games/madden-nfl-2005/
Super Mario 64 DS Review,Jeff Gerstmann,https://www.gamespot.com/reviews/super-mario-64-ds-review/1900-6113682/,https://www.gamespot.com/games/super-mario-64/
Viewtiful Joe 2 Review,Brad Shoemaker,https://www.gamespot.com/reviews/viewtiful-joe-2-review/1900-6113677/,https://www.gamespot.com/games/viewtiful-joe-2/
Spider-Man 2 Review,Greg Kasavin,https://www.gamespot.com/reviews/spider-man-2-review/1900-6113671/,https://www.gamespot.com/games/spider-man-2/
I of the Dragon Review,Scott Osborne,https://www.gamespot.com/reviews/i-of-the-dragon-review/1900-6113650/,https://www.gamespot.com/games/the-i-of-the-dragon/
Ghost in the Shell: Stand Alone Complex Review,Erik Wolpaw,https://www.gamespot.com/reviews/ghost-in-the-shell-stand-alone-complex-review/1900-6113654/,https://www.gamespot.com/games/ghost-in-the-shell-stand-alone-complex-2004/
Call of Duty: Finest Hour Review,Bob Colayco,https://www.gamespot.com/reviews/call-of-duty-finest-hour-review/1900-6113586/,https://www.gamespot.com/games/call-of-duty-finest-hour/
Baten Kaitos: Eternal Wings and the Lost Ocean Review,Bethany Massimilla,https://www.gamespot.com/reviews/baten-kaitos-eternal-wings-and-the-lost-ocean/1900-6113590/,https://www.gamespot.com/games/baten-kaitos-eternal-wings-and-the-lost-ocean/
Alien Hominid Review,Ryan Davis,https://www.gamespot.com/reviews/alien-hominid-review/1900-6113552/,https://www.gamespot.com/games/alien-hominid/
Call of Duty: Finest Hour Review,Bob Colayco,https://www.gamespot.com/reviews/call-of-duty-finest-hour-review/1900-6113588/,https://www.gamespot.com/games/call-of-duty-finest-hour/
Call of Duty: Finest Hour Review,Bob Colayco,https://www.gamespot.com/reviews/call-of-duty-finest-hour-review/1900-6113591/,https://www.gamespot.com/games/call-of-duty-finest-hour/
Alien Hominid Review,Ryan Davis,https://www.gamespot.com/reviews/alien-hominid-review/1900-6113553/,https://www.gamespot.com/games/alien-hominid/
Raiden Review,Alex Navarro,https://www.gamespot.com/reviews/raiden-review/1900-6113453/,https://www.gamespot.com/games/raiden/
EverQuest II Review,Greg Kasavin,https://www.gamespot.com/reviews/everquest-ii-review/1900-6113464/,https://www.gamespot.com/games/everquest-ii/
Vampire: The Masquerade - Bloodlines Review,Jason Ocampo,https://www.gamespot.com/reviews/vampire-the-masquerade-bloodlines-review/1900-6113468/,https://www.gamespot.com/games/vampire-the-masquerade-bloodlines/
Need for Speed Underground 2 Review,Frank Provo,https://www.gamespot.com/reviews/need-for-speed-underground-2-review/1900-6113449/,https://www.gamespot.com/games/need-for-speed-underground-2/
Metal Gear Solid 3: Snake Eater Review,Greg Kasavin,https://www.gamespot.com/reviews/metal-gear-solid-3-snake-eater-review/1900-6113331/,https://www.gamespot.com/games/metal-gear-solid-3-snake-eater/
Dance Dance Revolution Ultramix 2 Review,Ryan Davis,https://www.gamespot.com/reviews/dance-dance-revolution-ultramix-2-review/1900-6113372/,https://www.gamespot.com/games/dance-dance-revolution-ultramix-2/
Need for Speed Underground 2 Review,Jeff Gerstmann,https://www.gamespot.com/reviews/need-for-speed-underground-2-review/1900-6113360/,https://www.gamespot.com/games/need-for-speed-underground-2/
Need for Speed Underground 2 Review,Jeff Gerstmann,https://www.gamespot.com/reviews/need-for-speed-underground-2-review/1900-6113361/,https://www.gamespot.com/games/need-for-speed-underground-2/
Need for Speed Underground 2 Review,Jeff Gerstmann,https://www.gamespot.com/reviews/need-for-speed-underground-2-review/1900-6113365/,https://www.gamespot.com/games/need-for-speed-underground-2/
Need for Speed Underground 2 Review,Jeff Gerstmann,https://www.gamespot.com/reviews/need-for-speed-underground-2-review/1900-6113368/,https://www.gamespot.com/games/need-for-speed-underground-2/
NCAA March Madness 2005 Review,Bob Colayco,https://www.gamespot.com/reviews/ncaa-march-madness-2005-review/1900-6113353/,https://www.gamespot.com/games/ncaa-march-madness-2005/
ESPN College Hoops 2K5 Review,Bob Colayco,https://www.gamespot.com/reviews/espn-college-hoops-2k5-review/1900-6113359/,https://www.gamespot.com/games/espn-college-hoops-2k5/
Blinx 2: Masters of Time & Space Review,Alex Navarro,https://www.gamespot.com/reviews/blinx-2-masters-of-time-and-space-review/1900-6113340/,https://www.gamespot.com/games/blinx-2-masters-of-time-and-space/
Dragon Ball Z: Budokai 3 Review,Ryan Davis,https://www.gamespot.com/reviews/dragon-ball-z-budokai-3-review/1900-6113248/,https://www.gamespot.com/games/dragon-ball-z-budokai-3/
Classic NES Series: Zelda II Review,Jeff Gerstmann,https://www.gamespot.com/reviews/classic-nes-series-zelda-ii-review/1900-6113223/,https://www.gamespot.com/games/zelda-ii-the-adventure-of-link/
Capcom Fighting Evolution Review,Greg Kasavin,https://www.gamespot.com/reviews/capcom-fighting-evolution-review/1900-6113212/,https://www.gamespot.com/games/capcom-fighting-evolution/
Colin McRae Rally 2005 Review,,https://www.gamespot.com/reviews/colin-mcrae-rally-2005-review/1900-6113215/,https://www.gamespot.com/games/colin-mcrae-rally-2005/
Half-Life 2 Review,Jason Ocampo,https://www.gamespot.com/reviews/half-life-2-review/1900-6113062/,https://www.gamespot.com/games/half-life-2/
Forgotten Realms: Demon Stone Review,Ryan Davis,https://www.gamespot.com/reviews/forgotten-realms-demon-stone-review/1900-6113070/,https://www.gamespot.com/games/forgotten-realms-demon-stone/
Terrorist Takedown Review,Erik Wolpaw,https://www.gamespot.com/reviews/terrorist-takedown-review/1900-6113056/,https://www.gamespot.com/games/terrorist-takedown/
Pac-Man Puzzle Review,Jeff Gerstmann,https://www.gamespot.com/reviews/pac-man-puzzle-review/1900-6113045/,https://www.gamespot.com/games/pac-man-puzzle/
Rumble Roses Review,Alex Navarro,https://www.gamespot.com/reviews/rumble-roses-review/1900-6113042/,https://www.gamespot.com/games/rumble-roses/
Error: Server Error,,https://www.gamespot.com/reviews/president-forever-review/1900-6113040/,
Athens 2004 Review,Ryan Davis,https://www.gamespot.com/reviews/athens-2004-review/1900-6112991/,https://www.gamespot.com/games/athens-2004/
Metroid Prime 2: Echoes Review,Brad Shoemaker,https://www.gamespot.com/reviews/metroid-prime-2-echoes-review/1900-6112996/,https://www.gamespot.com/games/metroid-prime-2-echoes/
Fight Club Review,Greg Kasavin,https://www.gamespot.com/reviews/fight-club-review/1900-6112987/,https://www.gamespot.com/games/fight-club/
Fight Club Review,Greg Kasavin,https://www.gamespot.com/reviews/fight-club-review/1900-6112984/,https://www.gamespot.com/games/fight-club/
Immortal Cities: Children of the Nile Review,Jason Ocampo,https://www.gamespot.com/reviews/immortal-cities-children-of-the-nile-review/1900-6112965/,https://www.gamespot.com/games/immortal-cities-children-of-the-nile/
Scrapland Review,Alex Navarro,https://www.gamespot.com/reviews/scrapland-review/1900-6112969/,https://www.gamespot.com/games/scrapland/
Adventure Island Review,Avery Score,https://www.gamespot.com/reviews/adventure-island-review/1900-6112906/,https://www.gamespot.com/games/adventure-island/
Karaoke Revolution Review,Jeff Gerstmann,https://www.gamespot.com/reviews/karaoke-revolution-review/1900-6112898/,https://www.gamespot.com/games/karaoke-revolution/
Shaman King: Power of Spirit Review,Tim Tracy,https://www.gamespot.com/reviews/shaman-king-power-of-spirit-review/1900-6112884/,https://www.gamespot.com/games/shaman-king-power-of-spirit/
Inuyasha: The Secret of the Cursed Mask Review,Bethany Massimilla,https://www.gamespot.com/reviews/inuyasha-the-secret-of-the-cursed-mask-review/1900-6112883/,https://www.gamespot.com/games/inuyasha-the-secret-of-the-cursed-mask/
Vans Skate & Slam feat. Geoff Rowley Review,Stephen Palley,https://www.gamespot.com/reviews/vans-skate-and-slam-feat-geoff-rowley-review/1900-6112857/,https://www.gamespot.com/games/vans-skate-and-slam-feat-geoff-rowley/
Tournament Dreams College Basketball Review,Brett Todd,https://www.gamespot.com/reviews/tournament-dreams-college-basketball-review/1900-6093211/,https://www.gamespot.com/games/tournament-dreams-college-basketball/
NFL Gameday 2000 Review,,https://www.gamespot.com/reviews/nfl-gameday-2000-review/1900-2547679/,https://www.gamespot.com/games/nfl-gameday-2000/
The Urbz: Sims in the City Review,Andrew Park,https://www.gamespot.com/reviews/the-urbz-sims-in-the-city-review/1900-6112795/,https://www.gamespot.com/games/the-urbz-sims-in-the-city/
The Urbz: Sims in the City Review,Andrew Park,https://www.gamespot.com/reviews/the-urbz-sims-in-the-city-review/1900-6112791/,https://www.gamespot.com/games/the-urbz-sims-in-the-city/
The Urbz: Sims in the City Review,Andrew Park,https://www.gamespot.com/reviews/the-urbz-sims-in-the-city-review/1900-6112793/,https://www.gamespot.com/games/the-urbz-sims-in-the-city/
Mario Power Tennis Review,Ryan Davis,https://www.gamespot.com/reviews/mario-power-tennis-review/1900-6112827/,https://www.gamespot.com/games/mario-power-tennis/
Tron 2.0: Killer App Review,Bob Colayco,https://www.gamespot.com/reviews/tron-20-killer-app-review/1900-6112783/,https://www.gamespot.com/games/tron-2-0/
Enemy Engaged Review,Bruce Grey,https://www.gamespot.com/reviews/enemy-engaged-review/1900-2613064/,https://www.gamespot.com/games/enemy-engaged-rah-66-comanche-versus-ka-52-hokum/
EyeToy: AntiGrav Review,Ryan Davis,https://www.gamespot.com/reviews/eyetoy-antigrav-review/1900-6112714/,https://www.gamespot.com/games/eyetoy-antigrav/
"The Lord of the Rings, The Third Age Review",Bethany Massimilla,https://www.gamespot.com/reviews/the-lord-of-the-rings-the-third-age-review/1900-6112701/,https://www.gamespot.com/games/the-lord-of-the-rings-the-third-age/
