title,reviewer,current_review_url,info_url
Bandfuse: Rock Legends Review,Nathan Meunier,https://www.gamespot.com/reviews/bandfuse-rock-legends-review/1900-6415607/,https://www.gamespot.com/games/bandfuse-rock-legends/
Violett Review,Daniel Starkey,https://www.gamespot.com/reviews/violett-review/1900-6415618/,https://www.gamespot.com/games/violett/
Max: The Curse of Brotherhood Review,Jason Venter,https://www.gamespot.com/reviews/max-the-curse-of-brotherhood-review/1900-6415617/,https://www.gamespot.com/games/max-the-curse-of-brotherhood/
Halo: Spartan Assault Review,Miguel Concepcion,https://www.gamespot.com/reviews/halo-spartan-assault-review/1900-6415616/,https://www.gamespot.com/games/halo-spartan-assault/
Flow Review,Britton Peele,https://www.gamespot.com/reviews/flow-review/1900-6415615/,https://www.gamespot.com/games/flow/
flOw Review,Justin Calvert,https://www.gamespot.com/reviews/flow-review/1900-6187847/,https://www.gamespot.com/games/flow/
flOw Review,Alex Navarro,https://www.gamespot.com/reviews/flow-review/1900-6166270/,https://www.gamespot.com/games/flow/
X Rebirth Review,Kevin VanOrd,https://www.gamespot.com/reviews/x-rebirth-review/1900-6415614/,https://www.gamespot.com/games/x-rebirth/
State of Decay: Breakdown Review,Leif Johnson,https://www.gamespot.com/reviews/state-of-decay-breakdown-review/1900-6415611/,https://www.gamespot.com/games/state-of-decay/
NES Remix Review,Carolyn Petit,https://www.gamespot.com/reviews/nes-remix-review/1900-6415612/,https://www.gamespot.com/games/nes-remix/
Strength of the Sword 3 Review,Heidi Kemps,https://www.gamespot.com/reviews/strength-of-the-sword-3-review/1900-6415613/,https://www.gamespot.com/games/strength-of-the-sword-3/
Saint Seiya: Brave Soldiers Review,Heidi Kemps,https://www.gamespot.com/reviews/saint-seiya-brave-soldiers/1900-6415610/,https://www.gamespot.com/games/saint-seiya-brave-soldiers/
Baldur's Gate II: Enhanced Edition Review,Brett Todd,https://www.gamespot.com/reviews/baldur-s-gate-ii-enhanced-edition-review/1900-6415606/,https://www.gamespot.com/games/baldurs-gate-ii-shadows-of-amn/
Speedball 2 HD Review,Daniel Starkey,https://www.gamespot.com/reviews/speedball-2-hd-review/1900-6415599/,https://www.gamespot.com/games/speedball-2-brutal-deluxe/
The Walking Dead: Season Two Episode 1 - All That Remains Review,Carolyn Petit,https://www.gamespot.com/reviews/the-walking-dead-season-two-episode-1-all-that-rem/1900-6415605/,https://www.gamespot.com/games/the-walking-dead-season-two/
EVE Online - Launch Review,Greg Kasavin,https://www.gamespot.com/reviews/eve-online-launch-review/1900-6029978/,https://www.gamespot.com/games/eve-online/
Dust 514 - Launch Review,Kevin VanOrd,https://www.gamespot.com/reviews/dust-514-launch-review/1900-6409489/,https://www.gamespot.com/games/dust-514/
DUST 514 Review,Nick Capozzoli,https://www.gamespot.com/reviews/dust-514-review/1900-6415604/,https://www.gamespot.com/games/dust-514/
DmC: Devil May Cry Review,Mark Walton,https://www.gamespot.com/reviews/dmc-devil-may-cry-review/1900-6402466/,https://www.gamespot.com/games/dmc-devil-may-cry/
Huntsman: The Orphanage Review,Leif Johnson,https://www.gamespot.com/reviews/huntsman-the-orphanage-review/1900-6415603/,https://www.gamespot.com/games/huntsman-the-orphanage/
Rayman Legends Review,Tom Mc Shea,https://www.gamespot.com/reviews/rayman-legends-review/1900-6413903/,https://www.gamespot.com/games/rayman-legends/
Bravely Default Review,John Robertson,https://www.gamespot.com/reviews/bravely-default-review/1900-6415602/,https://www.gamespot.com/games/bravely-default-flying-fairy/
Gomo Review,Cameron Woolsey,https://www.gamespot.com/reviews/gomo-review/1900-6415601/,https://www.gamespot.com/games/gomo/
Samurai Gunn Review,Tom Mc Shea,https://www.gamespot.com/reviews/samurai-gunn-review/1900-6415600/,https://www.gamespot.com/games/samurai-gunn/
Ys: Memories of Celceta Review,Heidi Kemps,https://www.gamespot.com/reviews/ys-memories-of-celceta-review/1900-6415598/,https://www.gamespot.com/games/ys-memories-of-celceta/
