review_url,title,metacritic,user_avg,count,10,9,8,7,6,5,4,3,2,1
https://www.gamespot.com/reviews/soundfall-review-not-quite-my-tempo/1900-6417887/,Tony Hawk's Project 8,81,7.9,6114,991,1695,1929,803,263,174,90,37,36,96
https://www.gamespot.com/reviews/apex-legends-mobile-review-pocket-sized-royale/1900-6417885/,Tony Hawk's Project 8,81,7.9,6114,991,1695,1929,803,263,174,90,37,36,96
https://www.gamespot.com/reviews/hatsune-miku-project-diva-megamix-review-the-most-miku/1900-6417886/,SOCOM: U.S. Navy SEALs: Combined Assault,72,8.6,1475,452,577,308,65,18,11,4,2,5,33
https://www.gamespot.com/reviews/sniper-elite-5-review-longer-range/1900-6417884/,Call of Duty 3,82,8.2,20934,3696,8882,5339,1619,498,265,118,87,88,342
https://www.gamespot.com/reviews/evil-dead-the-game-review-somewhat-groovy/1900-6417881/,1701 A.D.,79,8.3,1257,257,471,364,99,27,10,2,4,4,19
https://www.gamespot.com/reviews/vampire-the-masquerade-swansong-review-that-sinking-feeling/1900-6417882/,Dungeon Siege: Throne of Agony,74,8.1,736,138,229,212,93,30,15,2,4,4,9
https://www.gamespot.com/reviews/salt-and-sacrifice-review-mage-hunter/1900-6417879/,Ford Bold Moves Street Racing,50,6.1,273,50,13,32,45,32,25,25,19,9,23
https://www.gamespot.com/reviews/eiyuden-chronicle-rising-review-humble-beginnings/1900-6417878/,Elite Beat Agents,87,8.8,2912,924,1480,320,94,24,18,9,9,4,30
https://www.gamespot.com/reviews/trek-to-yomi-review-one-samurai/1900-6417874/,Contact (2006),73,7.8,582,90,144,166,106,43,13,3,8,4,5
https://www.gamespot.com/reviews/rifftrax-the-game-review-dumb-jokes-reign-supreme/1900-6417875/,DreamWorks & Aardman Flushed Away,43,4.7,153,20,2,4,13,21,19,23,15,15,21
https://www.gamespot.com/reviews/gotta-protectors-cart-of-darkness-lets-protectorize-guys/1900-6417873/,DreamWorks & Aardman Flushed Away,43,4.7,153,20,2,4,13,21,19,23,15,15,21
https://www.gamespot.com/reviews/teardown-review-came-in-like-a-wrecking-ball/1900-6417871/,Need for Speed: Carbon,70,8,21489,4087,5733,7008,2730,780,370,172,110,115,384
https://www.gamespot.com/reviews/rogue-legacy-2-review-grand-lineage/1900-6417870/,DreamWorks & Aardman Flushed Away,43,4.7,153,20,2,4,13,21,19,23,15,15,21
https://www.gamespot.com/reviews/bugsnax-the-isle-of-bigsnax-review-secret-menu/1900-6417869/,Grand Theft Auto: Vice City Stories,75,8.6,8189,2650,3232,1519,440,105,47,28,25,26,117
https://www.gamespot.com/reviews/nintendo-switch-sports-review-in-progress-better-together/1900-6417867/,Space Empires V,68,7.5,380,51,90,110,56,30,16,11,1,4,11
https://www.gamespot.com/reviews/the-stanley-parable-ultra-deluxe-review-a-sequel-in-all-but-name/1900-6417868/,Phantasy Star Universe,68,7.8,3670,859,903,832,478,254,115,66,48,30,85
https://www.gamespot.com/reviews/back-4-blood-tunnels-of-terror-dlc-review/1900-6417865/,ParaWorld,71,8,548,126,121,145,82,37,15,7,4,4,7
https://www.gamespot.com/reviews/road-96-review-i-would-walk-500-miles/1900-6417866/,NBA Live 07,61,6.9,3127,455,401,707,566,359,200,120,75,67,177
https://www.gamespot.com/reviews/postal-4-no-regerts-review-nothing-but-regrets/1900-6417864/,El Matador,54,6.7,537,64,46,116,114,75,45,30,9,13,25
https://www.gamespot.com/reviews/cat-cafe-manager-review-meow-were-in-business/1900-6417863/,Need for Speed: Carbon,70,8,21489,4087,5733,7008,2730,780,370,172,110,115,384
https://www.gamespot.com/reviews/norco-review-deep-south-dystopia/1900-6417861/,DreamWorks & Aardman Flushed Away,43,4.7,153,20,2,4,13,21,19,23,15,15,21
https://www.gamespot.com/reviews/lego-star-wars-the-skywalker-saga-review-duel-of-the-bricks/1900-6417859/,Power Stone Collection,74,8.3,348,76,117,104,37,4,4,1,1,1,3
https://www.gamespot.com/reviews/13-sentinels-aegis-rim-review-wow-cool-robot/1900-6417569/,Need for Speed: Carbon,70,8,21489,4087,5733,7008,2730,780,370,172,110,115,384
https://www.gamespot.com/reviews/mlb-the-show-22-review-its-shotime/1900-6417858/,Need for Speed: Carbon,70,8,21489,4087,5733,7008,2730,780,370,172,110,115,384
https://www.gamespot.com/reviews/chinatown-detective-agency-review-carmen-singapore/1900-6417856/,Marvel: Ultimate Alliance,82,8.3,16672,3012,7207,4300,1101,373,188,90,89,86,226
https://www.gamespot.com/reviews/weird-west-review-occult-of-personality/1900-6417853/,ProStroke Golf - World Tour 2007,63,6.4,127,18,21,16,17,17,12,5,4,7,10
