review_url,title,metacritic,user_avg,count,10,9,8,7,6,5,4,3,2,1
https://www.gamespot.com/reviews/bandfuse-rock-legends-review/1900-6415607/,Super Princess Peach,75,7.9,1155,188,265,450,161,39,18,7,2,7,18
https://www.gamespot.com/reviews/violett-review/1900-6415618/,TOCA Race Driver 3 Challenge,,8.5,2893,701,1381,529,126,44,32,13,16,16,35
https://www.gamespot.com/reviews/max-the-curse-of-brotherhood-review/1900-6415617/,Fight Night Round 3,86,8.6,13209,2418,6984,2898,559,118,66,37,26,20,83
https://www.gamespot.com/reviews/halo-spartan-assault-review/1900-6415616/,Black,79,8.3,10258,1869,3682,3120,1062,258,105,35,31,19,77
https://www.gamespot.com/reviews/flow-review/1900-6415615/,Black,79,8.3,10258,1869,3682,3120,1062,258,105,35,31,19,77
https://www.gamespot.com/reviews/flow-review/1900-6187847/,Fight Night Round 3,86,8.6,13209,2418,6984,2898,559,118,66,37,26,20,83
https://www.gamespot.com/reviews/flow-review/1900-6166270/,Fight Night Round 3,86,8.6,13209,2418,6984,2898,559,118,66,37,26,20,83
https://www.gamespot.com/reviews/x-rebirth-review/1900-6415614/,Fight Night Round 3,86,8.6,13209,2418,6984,2898,559,118,66,37,26,20,83
https://www.gamespot.com/reviews/state-of-decay-breakdown-review/1900-6415611/,Delta Force: Xtreme,65,7.4,818,138,123,224,160,64,37,18,15,11,28
https://www.gamespot.com/reviews/nes-remix-review/1900-6415612/,SBK: Snowboard Kids,63,7.7,174,37,24,51,32,14,7,3,1,1,4
https://www.gamespot.com/reviews/strength-of-the-sword-3-review/1900-6415613/,Star Wars: Empire at War,79,8.6,13495,3537,6054,2547,682,263,133,71,44,34,130
https://www.gamespot.com/reviews/saint-seiya-brave-soldiers/1900-6415610/,Tom Clancy's Rainbow Six: Lockdown,70,7.5,4112,569,821,1303,658,260,197,98,75,47,84
https://www.gamespot.com/reviews/baldur-s-gate-ii-enhanced-edition-review/1900-6415606/,Arena Football (2006),66,7.5,641,94,121,171,140,54,30,9,5,7,10
https://www.gamespot.com/reviews/speedball-2-hd-review/1900-6415599/,Grandia III,77,8.4,2194,444,786,683,181,45,25,10,6,6,8
https://www.gamespot.com/reviews/the-walking-dead-season-two-episode-1-all-that-rem/1900-6415605/,Marc Ecko's Getting Up: Contents Under Pressure,69,8.3,3481,879,1390,692,222,87,58,26,30,26,71
https://www.gamespot.com/reviews/eve-online-launch-review/1900-6029978/,Marc Ecko's Getting Up: Contents Under Pressure,69,8.3,3481,879,1390,692,222,87,58,26,30,26,71
https://www.gamespot.com/reviews/dust-514-launch-review/1900-6409489/,Exit (2008),77,7.8,1000,109,272,387,134,30,18,9,10,8,23
https://www.gamespot.com/reviews/dust-514-review/1900-6415604/,Marc Ecko's Getting Up: Contents Under Pressure,69,8.3,3481,879,1390,692,222,87,58,26,30,26,71
https://www.gamespot.com/reviews/dmc-devil-may-cry-review/1900-6402466/,Drakengard 2,58,8.2,1068,230,320,299,145,45,11,4,4,2,8
https://www.gamespot.com/reviews/huntsman-the-orphanage-review/1900-6415603/,Rugby 06,,8.1,460,92,124,154,50,14,5,2,7,2,10
https://www.gamespot.com/reviews/rayman-legends-review/1900-6413903/,Command & Conquer: The First Decade,71,8.9,2816,1177,946,474,106,37,16,14,8,11,28
https://www.gamespot.com/reviews/bravely-default-review/1900-6415602/,World Soccer Winning Eleven 9,78,8.9,3593,1517,1501,315,83,30,16,18,17,17,79
https://www.gamespot.com/reviews/gomo-review/1900-6415601/,Curious George,65,6.1,288,44,14,27,49,69,30,12,7,9,27
https://www.gamespot.com/reviews/samurai-gunn-review/1900-6415600/,Curious George,65,6.1,288,44,14,27,49,69,30,12,7,9,27
https://www.gamespot.com/reviews/ys-memories-of-celceta-review/1900-6415598/,Curious George,65,6.1,288,44,14,27,49,69,30,12,7,9,27
https://www.gamespot.com/reviews/gran-turismo-6-review/1900-6415589/,Curious George,65,6.1,288,44,14,27,49,69,30,12,7,9,27
https://www.gamespot.com/reviews/vector-review/1900-6415596/,World Soccer Winning Eleven 9,78,8.9,3593,1517,1501,315,83,30,16,18,17,17,79
https://www.gamespot.com/reviews/tiny-brains-review/1900-6415592/,Crystal Quest,,6.6,490,22,24,84,183,107,33,16,12,6,3
https://www.gamespot.com/reviews/two-brothers-review/1900-6415595/,The Rub Rabbits!,68,7.5,253,33,48,73,49,30,7,5,2,2,4
https://www.gamespot.com/reviews/doki-doki-universe-review/1900-6415593/,Madden NFL 06,88,8,13434,2567,4320,3583,1510,522,273,144,97,82,336
https://www.gamespot.com/reviews/darkout-review/1900-6415594/,Chibi-Robo! Park Patrol,78,7.9,53,10,21,9,6,1,4,0,0,0,2
https://www.gamespot.com/reviews/the-novelist-review/1900-6415591/,World War II Combat: Road to Berlin,,3.9,373,62,7,19,13,8,13,29,28,64,130
https://www.gamespot.com/reviews/nba-2k14-review/1900-6415551/,Heroes of the Pacific,76,7.9,1222,167,324,432,182,46,33,5,11,6,16
https://www.gamespot.com/reviews/peggle-2-review/1900-6415588/,Ford vs. Chevy,,6,225,34,11,24,31,32,41,17,14,14,7
https://www.gamespot.com/reviews/dead-sky-review/1900-6415586/,Ford vs. Chevy,,6,225,34,11,24,31,32,41,17,14,14,7
https://www.gamespot.com/reviews/adventure-time-explore-the-dungeon-because-i-don-t/1900-6415587/,Agatha Christie: And Then There Were None,68,7.1,599,71,61,151,154,80,37,19,11,5,10
https://www.gamespot.com/reviews/the-wolf-among-us-episode-1-faith-review/1900-6415466/,Taito Legends,75,7.4,408,39,60,132,112,30,18,2,7,1,7
https://www.gamespot.com/reviews/world-of-warplanes-review/1900-6415585/,The Sims 2 Mobile,,6.4,239,44,15,31,46,33,23,7,13,8,19
https://www.gamespot.com/reviews/blacklight-retribution-review/1900-6415584/,Drill Dozer,81,8.3,329,41,118,130,24,10,3,0,1,0,2
https://www.gamespot.com/reviews/brothers-a-tale-of-two-sons-review/1900-6412546/,Marble Blast Ultra,79,7.9,1456,149,367,566,270,64,27,2,3,5,3
https://www.gamespot.com/reviews/battlefield-4-review/1900-6415517/,Space Channel 5: Special Edition,79,7.9,100,15,22,34,21,5,2,0,1,0,0
https://www.gamespot.com/reviews/super-motherload-review/1900-6415582/,Torino 2006 - The Official Video Game of the XX Olympic Winter Games,37,5.5,575,87,20,64,58,64,63,73,49,47,50
https://www.gamespot.com/reviews/luxuria-superbia/1900-6415581/,Torino 2006 - The Official Video Game of the XX Olympic Winter Games,37,5.5,575,87,20,64,58,64,63,73,49,47,50
https://www.gamespot.com/reviews/eve-online-review/1900-6415576/,Torino 2006 - The Official Video Game of the XX Olympic Winter Games,37,5.5,575,87,20,64,58,64,63,73,49,47,50
https://www.gamespot.com/reviews/madden-25-review/1900-6415580/,NCAA College Basketball 2K3,82,6.6,,,,,,,,,,,
https://www.gamespot.com/reviews/call-of-duty-ghosts-review/1900-6415523/,Samurai Shodown V,,7.4,,,,,,,,,,,
https://www.gamespot.com/reviews/assassin-s-creed-iv-black-flag-review/1900-6415509/,Hardwood Spades,62,6.5,250,9,12,42,87,69,12,8,3,5,3
https://www.gamespot.com/reviews/zoo-tycoon-review/1900-6415578/,Hardwood Hearts,64,6.4,223,7,15,37,76,50,16,11,3,1,7
https://www.gamespot.com/reviews/powerstar-golf-review/1900-6415579/,Devil May Cry 3: Dante's Awakening,84,9.1,20896,9272,8460,2146,508,139,79,49,30,28,185
