review_url,title,metacritic,user_avg,count,10,9,8,7,6,5,4,3,2,1
https://www.gamespot.com/reviews/brothers-in-arms-double-time-review/1900-6201510/,Resident Evil 0,83,8.6,5912,1169,2830,1460,284,78,39,5,6,4,37
https://www.gamespot.com/reviews/left-4-dead-review/1900-6201523/,Jet X2O,66,6.9,,,,,,,,,,,
https://www.gamespot.com/reviews/disney-think-fast-review/1900-6201475/,Wreckless: The Yakuza Missions,74,5.8,583,27,33,71,141,113,76,27,24,27,44
https://www.gamespot.com/reviews/monster-lab-review/1900-6201498/,Robin Hood: The Legend of Sherwood,80,8.4,744,171,321,156,50,18,13,3,5,2,5
https://www.gamespot.com/reviews/left-4-dead-review/1900-6201402/,O.R.B.: Off-World Resource Base,68,7.5,168,15,27,67,32,15,7,2,0,1,2
https://www.gamespot.com/reviews/sacred-2-fallen-angel-review/1900-6201392/,DarkSpace (2001),,7.6,42,11,7,11,6,2,1,0,0,0,4
https://www.gamespot.com/reviews/neverland-card-battles-review/1900-6201389/,BMX XXX,54,5.6,836,75,26,74,133,171,139,81,47,24,66
https://www.gamespot.com/reviews/transformers-animated-the-game-review/1900-6201403/,Zapper,56,5.7,273,29,18,19,53,44,41,19,18,9,23
https://www.gamespot.com/reviews/need-for-speed-undercover-review/1900-6201385/,Cubivore: Survival of the Fittest,71,7.7,251,33,42,106,42,14,0,2,1,6,5
https://www.gamespot.com/reviews/need-for-speed-undercover-review/1900-6201382/,Zapper,56,5.7,273,29,18,19,53,44,41,19,18,9,23
https://www.gamespot.com/reviews/lips-review/1900-6201319/,Kakuto Chojin,46,6,122,9,4,12,22,36,19,12,2,3,3
https://www.gamespot.com/reviews/ncaa-basketball-09-review/1900-6201324/,Dogs Playing Poker,,6.4,,,,,,,,,,,
https://www.gamespot.com/reviews/ncaa-basketball-09-review/1900-6201325/,Sid Meier's Civilization III,90,8.7,8277,2401,3952,1164,398,166,77,34,9,17,59
https://www.gamespot.com/reviews/midnight-club-la-remix-review/1900-6201315/,Soldiers of Anarchy,73,8,146,27,39,50,17,6,2,1,1,0,3
https://www.gamespot.com/reviews/ninjatown-review/1900-6201318/,Metal Gear Solid 2: Sons of Liberty,96,9.1,25193,13306,8856,2043,467,180,76,40,29,34,162
https://www.gamespot.com/reviews/animal-crossing-city-folk-review/1900-6201327/,NBA Starting Five,53,4.9,52,10,1,2,4,5,7,2,6,2,13
https://www.gamespot.com/reviews/goosebumps-horrorland-review/1900-6201317/,EverQuest: The Planes of Power,81,7.8,223,27,57,84,31,10,4,3,1,2,4
https://www.gamespot.com/reviews/dragon-ball-origins-review/1900-6201263/,Madden NFL 99,,7.7,396,32,115,149,48,15,11,9,4,1,12
https://www.gamespot.com/reviews/naruto-path-of-the-ninja-2-review/1900-6201259/,MechAssault,87,8.4,3278,379,1655,875,221,54,34,19,2,7,32
https://www.gamespot.com/reviews/shaun-white-snowboarding-review/1900-6201064/,RalliSport Challenge,77,8.5,1065,149,565,240,72,12,11,3,3,3,7
https://www.gamespot.com/reviews/shaun-white-snowboarding-review/1900-6201063/,WWE SmackDown! Shut Your Mouth,82,8.5,2338,418,1209,516,121,24,14,8,2,5,21
https://www.gamespot.com/reviews/naruto-clash-of-ninja-revolution-2-review/1900-6201201/,Shinobi,,7.8,1615,216,342,613,277,71,43,21,7,5,20
https://www.gamespot.com/reviews/madagascar-escape-2-africa-review/1900-6201176/,Toxic Grind,,4.6,,,,,,,,,,,
https://www.gamespot.com/reviews/fifa-09-all-play-review/1900-6200996/,FIFA Soccer 2003,86,7.9,1665,178,600,555,175,56,34,15,6,6,40
https://www.gamespot.com/reviews/command-and-conquer-red-alert-3-review/1900-6201068/,Mario Party 4,70,7.7,2859,248,528,1187,634,143,58,19,8,15,19
https://www.gamespot.com/reviews/star-wars-the-clone-wars-lightsaber-duels-review/1900-6200976/,Dynasty Warriors 3,78,8.2,1987,300,659,735,219,39,18,4,1,2,10
https://www.gamespot.com/reviews/call-of-duty-world-at-war-review/1900-6201015/,Swingerz Golf,72,7.1,67,7,8,16,19,11,2,0,0,1,3
