review_url,title,metacritic,user_avg,count,10,9,8,7,6,5,4,3,2,1
https://www.gamespot.com/reviews/guns-of-icarus-review/1900-6263817/,2010 FIFA World Cup South Africa,83,8.2,1508,335,670,280,94,46,24,10,8,4,37
https://www.gamespot.com/reviews/blur-review/1900-6263642/,Red Dead Redemption,95,9.2,21898,14395,5270,1239,375,127,94,31,40,60,267
https://www.gamespot.com/reviews/blur-review/1900-6263660/,Red Dead Redemption,95,9.2,21898,14395,5270,1239,375,127,94,31,40,60,267
https://www.gamespot.com/reviews/rocket-knight-review/1900-6263362/,Dementium II,75,7.9,167,29,46,56,16,8,9,1,0,1,1
https://www.gamespot.com/reviews/sherlock-holmes-the-mystery-of-the-persian-carpet-/1900-6263307/,Prince of Persia: The Forgotten Sands,75,7.7,4441,747,1019,1424,679,207,112,49,41,35,128
https://www.gamespot.com/reviews/sherlock-holmes-vs-jack-the-ripper-review/1900-6263327/,Prince of Persia: The Forgotten Sands,75,7.7,4441,747,1019,1424,679,207,112,49,41,35,128
https://www.gamespot.com/reviews/zeno-clash-ultimate-edition-review/1900-6263229/,Word Ace,,7.1,,,,,,,,,,,
https://www.gamespot.com/reviews/super-mario-galaxy-2-review/1900-6263170/,Soul of Darkness,,7.3,44,3,11,17,4,3,1,4,0,0,1
https://www.gamespot.com/reviews/sin-and-punishment-successor-of-the-skies-review/1900-6263172/,Jewellust,,6.7,,,,,,,,,,,
https://www.gamespot.com/reviews/prince-of-persia-the-forgotten-sands-review/1900-6262722/,Hook Champ,,7.3,21,2,5,10,2,0,1,0,0,0,2
https://www.gamespot.com/reviews/things-on-wheels-review/1900-6263045/,Split/Second,79,7.8,2441,373,706,762,321,119,56,18,21,13,52
https://www.gamespot.com/reviews/rocket-knight-review/1900-6263043/,Split/Second,79,7.8,2441,373,706,762,321,119,56,18,21,13,52
https://www.gamespot.com/reviews/2010-fifa-world-cup-south-africa-review/1900-6262878/,Split/Second,79,7.8,2441,373,706,762,321,119,56,18,21,13,52
https://www.gamespot.com/reviews/red-dead-redemption-review/1900-6262940/,"Sakura Wars: So Long, My Love",81,8.2,191,46,61,43,21,8,4,1,3,1,3
https://www.gamespot.com/reviews/red-dead-redemption-review/1900-6262899/,RayStorm,79,7.6,137,22,33,46,13,9,3,1,3,0,7
https://www.gamespot.com/reviews/dementium-ii-review/1900-6262921/,Grand Theft Auto: Chinatown Wars,93,8.4,4724,2236,1408,448,150,77,37,45,38,45,240
https://www.gamespot.com/reviews/prince-of-persia-the-forgotten-sands-review/1900-6261837/,Trauma Team,82,8.4,164,34,72,43,5,3,3,1,2,1,0
https://www.gamespot.com/reviews/prince-of-persia-the-forgotten-sands-review/1900-6262728/,Naruto Shippuden: Ultimate Ninja Heroes 3,61,8.1,491,192,97,80,53,23,16,3,4,8,15
https://www.gamespot.com/reviews/word-ace-review/1900-6262869/,Skate 3,80,8.2,1088,247,378,296,105,15,12,7,1,8,19
https://www.gamespot.com/reviews/soul-of-darkness-review/1900-6262613/,Skate 3,80,8.2,1088,247,378,296,105,15,12,7,1,8,19
https://www.gamespot.com/reviews/jewellust-review/1900-6262612/,Lead and Gold: Gangs of the Wild West,70,7.2,270,35,25,81,83,16,11,3,6,2,8
https://www.gamespot.com/reviews/hook-champ-review/1900-6262611/,Lost Planet 2,63,7.2,2328,426,413,545,351,234,125,59,45,47,83
https://www.gamespot.com/reviews/split-second-review/1900-6262503/,Lost Planet 2,63,7.2,2328,426,413,545,351,234,125,59,45,47,83
https://www.gamespot.com/reviews/split-second-review/1900-6262508/,Iron Man 2,41,5.4,686,114,28,42,73,85,96,66,57,42,83
https://www.gamespot.com/reviews/split-second-review/1900-6262505/,Hyperballoid HD,67,6.9,,,,,,,,,,,
https://www.gamespot.com/reviews/sakura-wars-so-long-my-love-review/1900-6262547/,The Whispered World,70,7.3,177,22,38,39,37,21,9,6,1,3,1
https://www.gamespot.com/reviews/raystorm-hd-review/1900-6262543/,Heavy Rain,75,8.8,8460,3562,3383,911,258,87,78,33,23,28,97
https://www.gamespot.com/reviews/grand-theft-auto-chinatown-wars-review/1900-6262609/,Picross 3D,83,8.5,272,64,134,47,13,3,3,3,2,1,2
https://www.gamespot.com/reviews/trauma-team-review/1900-6262506/,Serious Sam: The Second Encounter,85,8.6,2558,732,1106,442,129,52,31,16,7,15,28
https://www.gamespot.com/reviews/naruto-shippuden-ultimate-ninja-heroes-3-review/1900-6262338/,Tecmo Bowl Throwback,67,7.4,107,10,18,38,22,7,9,1,0,2,0
https://www.gamespot.com/reviews/skate-3-review/1900-6261859/,2010 FIFA World Cup South Africa,83,8.2,1508,335,670,280,94,46,24,10,8,4,37
https://www.gamespot.com/reviews/skate-3-review/1900-6262178/,NIER,67,7.4,1131,193,234,279,177,95,45,38,16,19,35
https://www.gamespot.com/reviews/lead-and-gold-gangs-of-the-wild-west-review/1900-6261944/,NIER,67,7.4,1131,193,234,279,177,95,45,38,16,19,35
https://www.gamespot.com/reviews/lost-planet-2-review/1900-6261582/,Dante's Inferno,73,7.8,5349,854,1350,1710,791,289,129,58,29,28,111
https://www.gamespot.com/reviews/lost-planet-2-review/1900-6261614/,Left 4 Dead 2,89,8.4,9500,2863,3946,1586,496,157,109,55,43,60,185
https://www.gamespot.com/reviews/iron-man-2-review/1900-6261794/,3D Dot Game Heroes,77,8.1,595,93,204,195,70,20,5,2,1,1,4
https://www.gamespot.com/reviews/hyperballoid-hd-review/1900-6261592/,Dead to Rights: Retribution,61,7.6,589,73,88,225,125,51,11,6,3,1,6
https://www.gamespot.com/reviews/the-whispered-world-review/1900-6261473/,Dead to Rights: Retribution,61,7.6,589,73,88,225,125,51,11,6,3,1,6
https://www.gamespot.com/reviews/heavy-rain-chronicles-episode-1-the-taxidermist-re/1900-6261318/,Tom Clancy's Splinter Cell: Conviction,83,8.2,7605,1952,2868,1594,535,179,112,71,44,59,191
https://www.gamespot.com/reviews/picross-3d-review/1900-6261327/,Super Street Fighter IV,91,8.6,3197,1080,1383,433,121,51,31,14,7,12,65
https://www.gamespot.com/reviews/serious-sam-hd-the-second-encounter-review/1900-6261027/,2010 FIFA World Cup South Africa,83,8.2,1508,335,670,280,94,46,24,10,8,4,37
https://www.gamespot.com/reviews/tecmo-bowl-throwback-review/1900-6261241/,2010 FIFA World Cup South Africa,83,8.2,1508,335,670,280,94,46,24,10,8,4,37
https://www.gamespot.com/reviews/2010-fifa-world-cup-south-africa-review/1900-6261244/,Super Street Fighter IV,91,8.6,3197,1080,1383,433,121,51,31,14,7,12,65
https://www.gamespot.com/reviews/nier-review/1900-6260973/,Monster Hunter Tri,,9,2018,1045,639,204,55,22,17,2,8,3,23
