review_url,title,metacritic,user_avg,count,10,9,8,7,6,5,4,3,2,1
https://www.gamespot.com/reviews/bandfuse-rock-legends-review/1900-6415607/,NES Remix,71,7.2,14,2,1,4,4,2,0,0,0,0,1
https://www.gamespot.com/reviews/violett-review/1900-6415618/,Strength of the Sword 3,67,9,,,,,,,,,,,
https://www.gamespot.com/reviews/max-the-curse-of-brotherhood-review/1900-6415617/,Saint Seiya: Brave Soldiers,55,8,20,1,8,4,4,3,0,0,0,0,0
https://www.gamespot.com/reviews/halo-spartan-assault-review/1900-6415616/,Baldur's Gate II: Shadows of Amn,95,9.2,10044,5305,3724,673,163,61,34,15,6,10,53
https://www.gamespot.com/reviews/flow-review/1900-6415615/,Speedball 2: Brutal Deluxe,,8.4,42,12,12,13,3,1,0,0,1,0,0
https://www.gamespot.com/reviews/flow-review/1900-6187847/,The Walking Dead: Season Two - A Telltale Games Series,80,8.3,596,98,173,222,68,18,7,2,4,1,3
https://www.gamespot.com/reviews/flow-review/1900-6166270/,EVE Online,69,8.5,5023,2052,1611,649,275,116,89,34,26,30,141
https://www.gamespot.com/reviews/x-rebirth-review/1900-6415614/,DUST 514,59,6.3,120,12,16,22,25,9,9,8,7,4,8
https://www.gamespot.com/reviews/state-of-decay-breakdown-review/1900-6415611/,DUST 514,59,6.3,120,12,16,22,25,9,9,8,7,4,8
https://www.gamespot.com/reviews/nes-remix-review/1900-6415612/,DmC: Devil May Cry,85,7.9,2294,405,784,626,206,71,38,33,14,29,88
https://www.gamespot.com/reviews/strength-of-the-sword-3-review/1900-6415613/,Huntsman: The Orphanage,,3.5,,,,,,,,,,,
https://www.gamespot.com/reviews/saint-seiya-brave-soldiers/1900-6415610/,Rayman Legends,92,8.7,503,160,202,95,23,7,6,1,1,4,4
https://www.gamespot.com/reviews/baldur-s-gate-ii-enhanced-edition-review/1900-6415606/,Bravely Default: Flying Fairy,,8.3,144,44,42,27,12,8,5,1,0,1,4
https://www.gamespot.com/reviews/speedball-2-hd-review/1900-6415599/,Gomo,50,6,,,,,,,,,,,
https://www.gamespot.com/reviews/the-walking-dead-season-two-episode-1-all-that-rem/1900-6415605/,Samurai Gunn,78,5.3,,,,,,,,,,,
https://www.gamespot.com/reviews/eve-online-launch-review/1900-6029978/,Ys: Memories of Celceta,74,8.4,44,9,14,13,5,2,0,1,0,0,0
https://www.gamespot.com/reviews/dust-514-launch-review/1900-6409489/,Gran Turismo 6,81,7.7,211,41,47,53,29,12,11,4,2,0,12
https://www.gamespot.com/reviews/dust-514-review/1900-6415604/,Vector (2013),,6.4,,,,,,,,,,,
https://www.gamespot.com/reviews/dmc-devil-may-cry-review/1900-6402466/,Tiny Brains,63,7,,,,,,,,,,,
https://www.gamespot.com/reviews/huntsman-the-orphanage-review/1900-6415603/,Two Brothers,57,7,,,,,,,,,,,
https://www.gamespot.com/reviews/rayman-legends-review/1900-6413903/,Doki-Doki Universe,66,6.7,,,,,,,,,,,
https://www.gamespot.com/reviews/bravely-default-review/1900-6415602/,Darkout,55,5.8,10,1,2,1,1,0,2,1,0,1,1
https://www.gamespot.com/reviews/gomo-review/1900-6415601/,The Novelist,66,6.6,,,,,,,,,,,
https://www.gamespot.com/reviews/samurai-gunn-review/1900-6415600/,NBA 2K14,,7.5,307,43,71,90,46,20,9,7,3,6,12
