review_url,title,metacritic,user_avg,count,10,9,8,7,6,5,4,3,2,1
https://www.gamespot.com/reviews/sonic-rush-adventure-review/1900-6179125/,Return to Krondor,,7.8,207,19,57,81,33,6,3,1,1,1,5
https://www.gamespot.com/reviews/namco-museum-ds-review/1900-6179121/,Return Fire,,8.1,158,40,56,27,15,7,4,2,3,2,2
https://www.gamespot.com/reviews/high-stakes-on-the-vegas-strip-poker-edition/1900-6179100/,Return of Arcade,,6.7,,,,,,,,,,,
https://www.gamespot.com/reviews/the-sims-2-bon-voyage-review/1900-6178733/,Return Fire 2,,8,,,,,,,,,,,
https://www.gamespot.com/reviews/nhl-08-review/1900-6179018/,Resident Evil 2 (1998),,8.8,10131,3706,4261,1397,397,150,79,34,22,16,69
https://www.gamespot.com/reviews/nhl-08-review/1900-6179019/,Requiem: Avenging Angel,,7.8,171,24,35,70,30,3,3,0,2,1,3
https://www.gamespot.com/reviews/world-in-conflict-review/1900-6179012/,Third Reich,,6.8,,,,,,,,,,,
https://www.gamespot.com/reviews/syphon-filter-dark-mirror-review/1900-6179010/,Redline Racer,,7,,,,,,,,,,,
https://www.gamespot.com/reviews/turn-it-around-review/1900-6178990/,Redjack: Revenge of the Brethren,,7.6,32,5,6,9,5,6,1,0,0,0,0
https://www.gamespot.com/reviews/ghouls-n-ghosts-review/1900-6178988/,The Elder Scrolls Adventures: Redguard,,8.2,,,,,,,,,,,
https://www.gamespot.com/reviews/eternal-sonata-review/1900-6178914/,Red Baron 3D,,8.5,,,,,,,,,,,
https://www.gamespot.com/reviews/skate-review/1900-6178907/,Red Baron II,,7.7,,,,,,,,,,,
https://www.gamespot.com/reviews/mysims-review/1900-6178929/,Redneck Rampage Rides Again,,7.8,108,19,18,40,15,10,3,2,0,0,1
https://www.gamespot.com/reviews/drawn-to-life-review/1900-6178918/,Recoil (1999),,8,228,78,34,51,29,12,9,5,5,1,4
https://www.gamespot.com/reviews/fatal-inertia-review/1900-6178916/,Star Wars Rebel Assault II: The Hidden Empire,,7.2,651,54,81,217,161,56,39,22,9,6,6
https://www.gamespot.com/reviews/carnival-games-review/1900-6178422/,Realms of the Haunting,,8.6,128,42,47,26,5,4,1,1,0,1,1
https://www.gamespot.com/reviews/dirt-review/1900-6178807/,Reah,,5,,,,,,,,,,,
https://www.gamespot.com/reviews/jam-sessions-review/1900-6178812/,Rayman Forever,,7.8,58,15,7,15,11,6,1,2,0,1,0
https://www.gamespot.com/reviews/monster-hunter-freedom-2-review/1900-6178818/,Rayman 2: The Great Escape,,8.2,4210,1181,1432,774,371,169,98,34,26,31,94
https://www.gamespot.com/reviews/nhl-08-review/1900-6178762/,Ravage D.C.X.,,5.2,5,0,0,0,3,0,1,0,0,0,1
https://www.gamespot.com/reviews/nhl-08-review/1900-6178761/,F-22 Raptor,,7.3,188,36,26,44,44,14,6,2,3,5,8
https://www.gamespot.com/reviews/dirt-review/1900-6172747/,Rama,,7.5,,,,,,,,,,,
https://www.gamespot.com/reviews/guild-wars-eye-of-the-north-review/1900-6178757/,Railroad Tycoon II,89,8.3,1226,246,555,247,99,21,14,6,5,6,27
https://www.gamespot.com/reviews/sonic-the-hedgehog-2-review/1900-6178735/,Rage of Mages,,7.6,144,19,19,51,38,10,4,0,1,1,1
https://www.gamespot.com/reviews/super-c-review/1900-6178731/,Star Wars Episode I: Racer,,8.1,3000,329,1138,1049,315,89,40,18,7,5,10
https://www.gamespot.com/reviews/ecco-the-tides-of-time-review/1900-6178748/,Q!Zone,,6.9,,,,,,,,,,,
https://www.gamespot.com/reviews/nhl-2k8-review/1900-6178654/,Puzzle Pits,,5.2,,,,,,,,,,,
https://www.gamespot.com/reviews/nhl-2k8-review/1900-6178657/,Entertainment Pack: The Puzzle Collection,,6.3,,,,,,,,,,,
https://www.gamespot.com/reviews/dk-jungle-climber-review/1900-6178658/,Psychic Detective,,5.8,42,3,4,8,4,4,7,6,1,3,2
https://www.gamespot.com/reviews/tom-clancys-ghost-recon-advanced-warfighter-2-revi/1900-6178643/,Pro Pinball: Fantastic Journey,,7.3,66,10,11,13,17,6,3,4,1,0,1
https://www.gamespot.com/reviews/sonic-the-hedgehog-3-review/1900-6178641/,Pro Pinball: The Web,,5.9,,,,,,,,,,,
https://www.gamespot.com/reviews/adventures-of-lolo-review/1900-6178640/,Pro Pilot 99,,7.6,,,,,,,,,,,
https://www.gamespot.com/reviews/tiger-woods-pga-tour-08-review/1900-6178557/,Wing Commander: Prophecy,,8.4,650,115,304,159,47,8,8,2,1,1,5
https://www.gamespot.com/reviews/heavenly-sword-review/1900-6178490/,TNN Outdoors Pro Hunter,,6.9,,,,,,,,,,,
https://www.gamespot.com/reviews/the-settlers-review/1900-6178488/,Pro 18 World Tour Golf,,6.3,,,,,,,,,,,
https://www.gamespot.com/reviews/anacapri-the-dream-review/1900-6178487/,Johnny Herbert's Grand Prix World Champions,,6.4,,,,,,,,,,,
https://www.gamespot.com/reviews/instinct-review/1900-6178489/,Private Eye,,6.2,,,,,,,,,,,
https://www.gamespot.com/reviews/naruto-uzumaki-chronicles-2-review/1900-6178432/,Privateer 2: The Darkening,,7.8,301,47,93,73,48,17,9,5,2,2,5
https://www.gamespot.com/reviews/medieval-ii-total-war-kingdoms-review/1900-6178312/,Battleground 8: Prelude to Waterloo,,6.7,,,,,,,,,,,
https://www.gamespot.com/reviews/threadspace-hyperbol-review/1900-6178431/,Pray for Death,,5.2,,,,,,,,,,,
https://www.gamespot.com/reviews/milons-secret-castle-review/1900-6178416/,Powerslide (1998),,7.8,65,11,13,19,14,4,3,1,0,0,0
https://www.gamespot.com/reviews/world-sports-competition-review/1900-6178314/,PowerSlave,,7.8,139,27,31,41,19,10,6,2,2,1,0
https://www.gamespot.com/reviews/cyberball-2072-review/1900-6178335/,Power F1,,6.8,13,0,2,3,4,3,0,0,1,0,0
https://www.gamespot.com/reviews/tiger-woods-pga-tour-08-review/1900-6178334/,Need for Speed: Porsche Unleashed,78,8.5,3333,992,1300,551,225,101,69,24,17,7,47
https://www.gamespot.com/reviews/operation-vietnam-review/1900-6178333/,Virtual Pool Hall,,8.3,,,,,,,,,,,
https://www.gamespot.com/reviews/bonk-3-bonks-big-adventure-review/1900-6178313/,Tom Clancy's Politika,,4.4,,,,,,,,,,,
https://www.gamespot.com/reviews/donkey-kong-jr-math-review/1900-6178336/,Plane Crazy,,8,1,0,0,1,0,0,0,0,0,0,0
https://www.gamespot.com/reviews/stranglehold-review/1900-6178115/,Pinball Builder: A Construction Kit,,6.3,,,,,,,,,,,
https://www.gamespot.com/reviews/medal-of-honor-airborne-review/1900-6178112/,Pharaoh,,8.4,2114,415,822,634,164,24,13,10,4,7,21
https://www.gamespot.com/reviews/medal-of-honor-airborne-review/1900-6178113/,Star Wars: Episode I The Phantom Menace,,6.6,1609,179,164,265,353,253,179,110,39,36,31
https://www.gamespot.com/reviews/naruto-ultimate-ninja-heroes-review/1900-6178084/,Phantasmagoria: A Puzzle of Flesh,,6.7,251,37,28,46,51,26,16,17,14,10,6
https://www.gamespot.com/reviews/motogp-07-review/1900-6178096/,POD,,8,166,24,38,60,34,5,3,1,0,0,1
https://www.gamespot.com/reviews/adventure-island-review/1900-6178091/,PGA Tour Pro,,7,,,,,,,,,,,
https://www.gamespot.com/reviews/kirbys-dream-course-review/1900-6178085/,PGA Championship Golf 1999 Edition,,7.8,,,,,,,,,,,
https://www.gamespot.com/reviews/drop-off-review/1900-6178082/,Panzer General 3D Assault,,7.7,,,,,,,,,,,
https://www.gamespot.com/reviews/lair-review/1900-6178017/,People's General,,8.4,,,,,,,,,,,
https://www.gamespot.com/reviews/two-worlds-review/1900-6178008/,Power Chess,,6.1,,,,,,,,,,,
https://www.gamespot.com/reviews/two-worlds-review/1900-6178016/,Power Chess 98,,7.3,9,0,3,2,2,1,0,1,0,0,0
https://www.gamespot.com/reviews/tom-clancys-ghost-recon-advanced-warfighter-2-revi/1900-6177869/,Professional Bull Rider,,6.5,,,,,,,,,,,
https://www.gamespot.com/reviews/tiger-woods-pga-tour-08-review/1900-6178005/,VR Sports Powerboat Racing,,5.6,59,6,4,4,9,10,6,7,4,8,1
https://www.gamespot.com/reviews/wild-arms-5-review/1900-6178013/,PBA Bowling,,6.8,,,,,,,,,,,
https://www.gamespot.com/reviews/dungeons-and-dragons-tactics/1900-6178002/,Pax Imperia: Eminent Domain,,8.2,117,17,39,33,17,9,1,0,1,0,0
https://www.gamespot.com/reviews/dynasty-warriors-gundam-review/1900-6177924/,Panzer Commander,,7.1,,,,,,,,,,,
https://www.gamespot.com/reviews/dynasty-warriors-gundam-review/1900-6177925/,Panzer General II,,8.6,312,80,147,63,11,2,3,1,1,0,4
https://www.gamespot.com/reviews/streets-of-rage-2-review/1900-6177948/,Panzer Elite,,7.6,,,,,,,,,,,
https://www.gamespot.com/reviews/super-puzzle-fighter-ii-turbo-hd-remix-review/1900-6177922/,The Pandora Directive,,8.8,151,50,60,26,11,3,0,0,1,0,0
https://www.gamespot.com/reviews/super-puzzle-fighter-ii-turbo-hd-remix-review/1900-6177928/,Pandora's Box (1999),,8.5,139,34,54,37,7,6,1,0,0,0,0
https://www.gamespot.com/reviews/star-soldier-review/1900-6177921/,Pacific General,,7.8,38,5,10,14,5,1,1,1,0,0,1
https://www.gamespot.com/reviews/warhawk-review/1900-6177868/,Over the Reich,,7.4,,,,,,,,,,,
https://www.gamespot.com/reviews/blue-dragon-review/1900-6177861/,Tex Murphy: Overseer,,8.2,101,20,32,30,9,7,2,0,1,0,0
https://www.gamespot.com/reviews/tiger-woods-pga-tour-08-review/1900-6177873/,Outwars,,7.4,66,5,9,28,15,4,2,2,0,1,0
https://www.gamespot.com/reviews/tiger-woods-pga-tour-08-review/1900-6177870/,Outpost 2: Divided Destiny,,6.8,193,26,18,32,54,21,21,8,4,2,7
https://www.gamespot.com/reviews/dynamite-headdy-review/1900-6177866/,Outburst (1998),,6.5,,,,,,,,,,,
https://www.gamespot.com/reviews/stuntman-ignition-review/1900-6177812/,NHL Open Ice: 2 on 2 Challenge,,7.5,38,4,6,12,10,3,2,0,0,1,0
https://www.gamespot.com/reviews/stuntman-ignition-review/1900-6177811/,Norm Koger's The Operational Art of War Vol. 1: 1939-1955,,8.2,,,,,,,,,,,
https://www.gamespot.com/reviews/stuntman-ignition-review/1900-6177810/,The Operational Art of War II: Modern Battles 1956 - 2000,,7.6,,,,,,,,,,,
https://www.gamespot.com/reviews/labyrinth-review/1900-6177785/,Of Light and Darkness: The Prophecy,58,6.8,,,,,,,,,,,
https://www.gamespot.com/reviews/metroid-prime-3-corruption-review/1900-6177714/,Official Formula 1 Racing,,6.6,,,,,,,,,,,
https://www.gamespot.com/reviews/super-metroid-review/1900-6177708/,Offensive,,5.1,,,,,,,,,,,
https://www.gamespot.com/reviews/metroid-review/1900-6177706/,O.D.T.: Escape... Or Die Trying,,5.6,75,6,4,6,12,11,14,13,2,5,2
https://www.gamespot.com/reviews/chameleon-to-dye-for-review/1900-6177707/,Odium,,7.9,195,33,44,57,41,15,3,1,1,1,0
https://www.gamespot.com/reviews/luminous-arc-review/1900-6177594/,Oddworld: Abe's Oddysee,,8.6,1936,445,883,445,96,30,14,5,2,6,10
https://www.gamespot.com/reviews/rune-factory-a-fantasy-harvest-moon-review/1900-6177590/,Obsidian,85,8.4,,,,,,,,,,,
https://www.gamespot.com/reviews/street-trace-nyc-review/1900-6177548/,Sega Worldwide Soccer '97,,7.8,47,4,12,23,4,1,1,0,0,1,1
https://www.gamespot.com/reviews/fatal-fury-battle-archives-volume-1-review/1900-6177559/,WWF In Your House,,5.9,219,20,14,27,33,46,30,24,6,5,14
https://www.gamespot.com/reviews/destination-treasure-island-review/1900-6177533/,World Series Baseball II,,7.4,,,,,,,,,,,
https://www.gamespot.com/reviews/sword-of-the-new-world-granado-espada-review/1900-6177402/,Winter Heat,,7.2,21,1,5,6,5,1,0,2,1,0,0
https://www.gamespot.com/reviews/brain-age-2-more-training-in-minutes-a-day-review/1900-6177430/,Warcraft II: Tides of Darkness,,8.8,7633,2427,3686,1043,283,52,28,19,5,22,68
https://www.gamespot.com/reviews/space-giraffe-review/1900-6177425/,VR Soccer '96,,4.5,,,,,,,,,,,
https://www.gamespot.com/reviews/bioshock-review/1900-6177215/,Virtual-On: Cyber Troopers,,7.9,160,32,36,47,24,11,4,3,1,1,1
https://www.gamespot.com/reviews/madden-nfl-08-review/1900-6177190/,Virtua Fighter Kids,,6.8,,,,,,,,,,,
https://www.gamespot.com/reviews/crazy-taxi-fare-wars-review/1900-6177253/,Virtua Cop 2,,7.8,381,36,83,151,76,21,6,2,1,3,2
https://www.gamespot.com/reviews/cookie-and-cream-review/1900-6177237/,Darkstalkers 3,,8.4,345,66,121,124,23,7,0,1,0,1,2
https://www.gamespot.com/reviews/madden-nfl-08-review/1900-6177062/,UltraMan: Hikari no Kyojin Densetsu,,5.2,,,,,,,,,,,
https://www.gamespot.com/reviews/bioshock-review/1900-6176947/,Battle Arena Toshinden URA,,6.2,,,,,,,,,,,
https://www.gamespot.com/reviews/jeanne-darc-review/1900-6176961/,Tomb Raider (1996),,8.4,3843,796,1584,962,270,92,46,16,23,14,40
https://www.gamespot.com/reviews/ecco-the-dolphin-review/1900-6176938/,Thunder Force V,70,8.2,82,16,30,23,5,3,2,1,0,1,1
https://www.gamespot.com/reviews/madden-nfl-08-review/1900-6176960/,Tempest 2000,,8.1,119,35,31,23,14,6,5,0,1,2,2
https://www.gamespot.com/reviews/madden-nfl-08-review/1900-6176962/,Sega Touring Car Championship,,5.7,,,,,,,,,,,
https://www.gamespot.com/reviews/madden-nfl-08-review/1900-6176958/,Steep Slope Sliders,,6.9,23,1,4,3,10,2,1,0,0,2,0
https://www.gamespot.com/reviews/escape-from-bug-island-review/1900-6176881/,Sonic 3D Blast,,6.9,1565,149,164,376,419,189,103,78,29,27,31
https://www.gamespot.com/reviews/hexic-2-review/1900-6176751/,Sol Divide,,7.2,33,3,3,9,13,3,0,1,0,0,1
https://www.gamespot.com/reviews/madden-nfl-08-review/1900-6176765/,Shining Force III Scenario 3: Hyouheki no Jashinguu,,9,60,25,25,8,0,1,0,0,0,1,0
https://www.gamespot.com/reviews/brave-story-new-traveler-review/1900-6176740/,Shining Force III Scenario 2: Nerawareta Miko,,8.7,50,20,20,5,2,1,0,0,0,1,1
https://www.gamespot.com/reviews/attack-on-pearl-harbor-review/1900-6176755/,Shining the Holy Ark,,8.6,178,53,82,29,6,1,2,0,0,2,3
https://www.gamespot.com/reviews/mega-man-star-force-dragon-review/1900-6176686/,Street Fighter Collection,,8,,,,,,,,,,,
https://www.gamespot.com/reviews/mega-man-star-force-leo-review/1900-6176688/,Scorcher,,6.5,,,,,,,,,,,
https://www.gamespot.com/reviews/mega-man-star-force-pegasus-review/1900-6176689/,Roommate: Inoue Ryoko,,5,,,,,,,,,,,
https://www.gamespot.com/reviews/cratermaze-review/1900-6176690/,Resident Evil,84,8.7,14437,4278,6177,2727,797,189,99,38,22,31,79
https://www.gamespot.com/reviews/driver-parallel-lines-review/1900-6176699/,Rampage World Tour,,6.7,788,64,80,149,202,125,89,29,18,23,9
https://www.gamespot.com/reviews/madden-nfl-08-review/1900-6176657/,Super Puzzle Fighter II Turbo,83,8.2,1231,224,430,406,107,22,21,5,4,3,9
https://www.gamespot.com/reviews/heroes-of-mana-review/1900-6176643/,Pro Pinball: The Web,,5.9,,,,,,,,,,,
https://www.gamespot.com/reviews/tomb-raider-anniversary-review/1900-6176641/,PowerSlave,,7.8,139,27,31,41,19,10,6,2,2,1,0
https://www.gamespot.com/reviews/madden-nfl-08-review/1900-6176602/,Phantasy Star Collection,76,8.2,369,51,149,109,31,13,7,5,1,0,3
https://www.gamespot.com/reviews/madden-nfl-08-review/1900-6176601/,NHL All-Star Hockey 98,,6.7,,,,,,,,,,,
https://www.gamespot.com/reviews/boogie-review/1900-6176513/,NBA Live 98,,7.8,277,33,66,113,34,13,5,6,0,2,5
https://www.gamespot.com/reviews/combat-mission-shock-force-review/1900-6176489/,NBA Jam Extreme,,6.6,65,7,5,16,10,10,7,5,1,3,1
https://www.gamespot.com/reviews/galaga-90-review/1900-6176451/,NBA Action 98,,7.1,35,4,6,13,5,2,1,1,0,2,1
https://www.gamespot.com/reviews/mach-rider-review/1900-6176454/,NASCAR 98,,7.3,119,10,18,61,30,6,6,4,1,3,2
https://www.gamespot.com/reviews/riviera-the-promised-land-review/1900-6176382/,Mortal Kombat Trilogy,,8.2,2479,499,862,591,307,98,61,16,12,14,19
https://www.gamespot.com/reviews/track-and-field-review/1900-6176391/,Mega Man 8,,7.9,590,86,122,219,112,31,12,1,0,4,3
https://www.gamespot.com/reviews/balloon-fight-review/1900-6176373/,MechWarrior 2: 31st Century Combat Arcade Combat Edition,,7.2,,,,,,,,,,,
https://www.gamespot.com/reviews/smash-court-tennis-3-review/1900-6176334/,Maximum Force,,4.3,20,2,0,0,0,2,3,7,3,0,3
https://www.gamespot.com/reviews/international-cricket-captain-iii-review/1900-6176154/,Machine Head,,5.3,,,,,,,,,,,
https://www.gamespot.com/reviews/final-fantasy-ii-anniversary-edition-review/1900-6176175/,Assault Suit Leynos 2,,7.9,,,,,,,,,,,
https://www.gamespot.com/reviews/glory-days-2-review/1900-6176172/,The Legend of Oasis,,8,86,11,25,24,19,4,1,1,0,1,0
