review_url,title,metacritic,user_avg,count,10,9,8,7,6,5,4,3,2,1
https://www.gamespot.com/reviews/viva-pinata-review/1900-6161804/,Fighter Ace,,6.9,18,5,2,3,2,2,1,1,0,0,2
https://www.gamespot.com/reviews/resistance-fall-of-man-review/1900-6161706/,FIFA 99,,8.3,1021,202,411,255,80,27,16,3,3,4,20
https://www.gamespot.com/reviews/excite-truck-review/1900-6161717/,FIFA Soccer 97,,7.3,349,35,52,127,71,33,7,4,5,5,10
https://www.gamespot.com/reviews/call-of-duty-3-review/1900-6161718/,FIFA 2000: Major League Soccer,,8.1,825,155,328,196,64,29,11,7,6,6,23
https://www.gamespot.com/reviews/dead-or-alive-xtreme-2-review/1900-6161719/,Fatal Abyss,,4.8,,,,,,,,,,,
https://www.gamespot.com/reviews/medieval-2-total-war-review/1900-6161703/,Fantasy General,,8,115,23,39,25,16,4,4,1,2,0,1
https://www.gamespot.com/reviews/evidence-the-last-ritual-review/1900-6161677/,Falcon 4.0,85,8.4,287,68,105,75,25,6,2,1,0,1,4
https://www.gamespot.com/reviews/wwe-smackdown-vs-raw-2007-review/1900-6161695/,Fade to Black,,6.8,264,25,29,65,62,34,23,10,5,5,6
https://www.gamespot.com/reviews/wwe-smackdown-vs-raw-2007-review/1900-6161624/,F/A-18 Korea,,8.1,,,,,,,,,,,
https://www.gamespot.com/reviews/yoshis-island-ds-review/1900-6161583/,F-22 Lightning 3,,8,390,85,117,117,28,15,3,3,0,4,18
https://www.gamespot.com/reviews/lumines-ii-review/1900-6161578/,F-22 Lightning II,,7.6,,,,,,,,,,,
https://www.gamespot.com/reviews/children-of-mana-review/1900-6161608/,F1 Racing Simulation,,8.3,,,,,,,,,,,
https://www.gamespot.com/reviews/contra-review/1900-6161499/,F-16 Aggressor,,6.6,,,,,,,,,,,
https://www.gamespot.com/reviews/need-for-speed-carbon-review/1900-6161494/,F/A-18 Hornet 3.0,,7.3,65,8,6,20,19,9,0,0,0,0,3
https://www.gamespot.com/reviews/star-trek-encounters-review/1900-6161503/,F-15,,8.5,325,103,141,43,13,6,3,0,2,2,12
https://www.gamespot.com/reviews/stronghold-legends-review/1900-6161495/,Stephen King's F13,,5.7,25,10,0,2,0,0,1,3,0,3,6
https://www.gamespot.com/reviews/star-trek-tactical-assault/1900-6161489/,F1 2000,,7.5,229,35,45,67,42,19,6,2,1,2,10
https://www.gamespot.com/reviews/jaws-unleashed-review/1900-6161493/,ESPN Extreme Games,,6.9,89,10,11,19,23,13,5,0,1,4,3
https://www.gamespot.com/reviews/need-for-speed-carbon-own-the-city-review/1900-6161502/,Extreme Assault,,7.6,,,,,,,,,,,
https://www.gamespot.com/reviews/need-for-speed-carbon-own-the-city-review/1900-6161483/,Extreme Tennis,,4.3,,,,,,,,,,,
https://www.gamespot.com/reviews/fifa-07-review/1900-6161440/,Expert Pool,,6.9,,,,,,,,,,,
https://www.gamespot.com/reviews/tony-hawks-downhill-jam-review/1900-6161413/,X-COM: First Alien Invasion,,6.9,,,,,,,,,,,
https://www.gamespot.com/reviews/tony-hawks-project-8-review/1900-6161341/,Excalibur 2555 AD,,5,27,3,1,0,3,4,7,1,2,4,2
https://www.gamespot.com/reviews/tony-hawks-project-8-review/1900-6161340/,Earthworm Jim 1&2: The Whole Can 'O Worms,,8.6,,,,,,,,,,,
https://www.gamespot.com/reviews/socom-us-navy-seals-combined-assault-review/1900-6161354/,Evolution: The Game of Intelligent Life,,7.3,,,,,,,,,,,
https://www.gamespot.com/reviews/call-of-duty-3-review/1900-6161282/,EverQuest,85,7.7,1725,380,396,437,244,80,51,31,21,18,67
https://www.gamespot.com/reviews/1701-ad-review/1900-6161273/,Peter Gabriel: Eve,,6,,,,,,,,,,,
https://www.gamespot.com/reviews/dungeon-siege-throne-of-agony-review/1900-6161248/,European Air War,,8.6,144,35,73,23,6,2,1,0,2,1,1
https://www.gamespot.com/reviews/ford-bold-moves-street-racing-review/1900-6161241/,Eradicator,,6.6,,,,,,,,,,,
https://www.gamespot.com/reviews/elite-beat-agents-review/1900-6161140/,Entrepreneur,,7.1,,,,,,,,,,,
https://www.gamespot.com/reviews/contact-review/1900-6161119/,Entombed Enhanced,,6.6,,,,,,,,,,,
https://www.gamespot.com/reviews/flushed-away-review/1900-6161133/,Enemy Infestation,,8.1,,,,,,,,,,,
https://www.gamespot.com/reviews/flushed-away-review/1900-6161162/,Emperor of Fading Suns,,7.8,53,8,17,15,6,4,0,0,2,0,1
https://www.gamespot.com/reviews/need-for-speed-carbon-review/1900-6161048/,Emergency: Fighters for Life,71,6.2,84,9,3,13,19,13,11,7,3,1,5
https://www.gamespot.com/reviews/flushed-away-review/1900-6161027/,Santa Fe Mysteries: The Elk Moon Murder,59,4.3,,,,,,,,,,,
https://www.gamespot.com/reviews/grand-theft-auto-vice-city-stories-review/1900-6161042/,EF2000,,8,,,,,,,,,,,
https://www.gamespot.com/reviews/space-empires-v-review/1900-6161035/,EF2000 v2.0,,8.6,,,,,,,,,,,
https://www.gamespot.com/reviews/phantasy-star-universe-review/1900-6161046/,Ecstatica II,,7.5,,,,,,,,,,,
https://www.gamespot.com/reviews/paraworld-review/1900-6161049/,East Front II: The Russian Front,,8.2,37,3,18,7,5,3,1,0,0,0,0
https://www.gamespot.com/reviews/nba-live-07-review/1900-6161054/,East Front,,7.2,,,,,,,,,,,
https://www.gamespot.com/reviews/el-matador-review/1900-6161037/,Earthworm Jim,,8.1,2260,368,746,693,275,83,37,14,8,7,29
https://www.gamespot.com/reviews/need-for-speed-carbon-review/1900-6161044/,Earthsiege 2,,7.5,151,13,29,51,39,11,3,3,0,1,1
https://www.gamespot.com/reviews/flushed-away-review/1900-6161025/,Earth 2140,,7.2,207,29,25,51,48,29,14,3,2,0,6
