url,title,release_date,platforms,description,developers,publishers,genres,esrb
https://www.gamespot.com/games/alexi-lalas-international-soccer/,Alexi Lalas International Soccer,"Apr 30, 1999","Game Boy Color, PC, PlayStation",Even the die-hard soccer fan will want to skip this one.,"Tarantula Studios, Z-Axis, Ltd.","Take-Two Interactive, BMG Interactive Entertainment","Soccer, Sports, Team-Based, Simulation",Everyone
https://www.gamespot.com/games/planet-laika/,Planet Laika,"Oct 21, 1999",PlayStation,"Know that a clear understanding of Japanese is a must for Planet Laika, so it might be worth waiting to find out whether Enix intends to bring the game to the States.","Zeque, Quintet",Enix Corporation,Role-Playing,
https://www.gamespot.com/games/kensei-sacred-fist/,Kensei: Sacred Fist,"Nov 30, 1998",PlayStation,Kensei: Sacred Fist is little more than a bland footnote in fighting game history.,KCET,Konami,"Action, 3D, Fighting",Teen
https://www.gamespot.com/games/k-1-the-arena-fighters/,K-1 The Arena Fighters,"Feb 28, 1997",PlayStation,"In the final analysis, K1 is a perfect game to rent for a couple nights.",Daft,"Xing Entertainment, THQ","Sports, Boxing",Everyone
https://www.gamespot.com/games/juggernaut-1999/,Juggernaut (1999),"Sep 30, 1999",PlayStation,Juggernaut's slow-paced gameplay and bare-bones interactivity make for a lackluster game - one that only patient puzzle fanatics could embrace.,Will,"Jaleco Entertainment, Tonkin House","First-Person, Adventure, 3D",Mature
https://www.gamespot.com/games/jojos-bizarre-adventure/,JoJo's Bizarre Adventure,"Sep 24, 1999","Arcade Games, PlayStation","The fighting in Jojo's Bizarre Adventure is a wild combination of typical Capcom ""versus"" games, like Marvel vs. Capcom, combined with screen-filling over-the-top super-attacks like those found in Arc System's Guilty Gear.",Capcom,"Capcom, Virgin Interactive","Fighting, 2D, Action",Teen
https://www.gamespot.com/games/jade-cocoon-story-of-the-tamamayu/,Jade Cocoon: Story of the Tamamayu,"Jul 27, 1999",PlayStation,Jade Cocoon is easily one of the best-looking games of the year.,Genki,"Genki, Crave, Ubisoft",Role-Playing,Teen
https://www.gamespot.com/games/intelligent-qube/,Intelligent Qube,"Sep 30, 1997",PlayStation,"Intelligent Qube is simple, fun, and horribly addictive.",G-Artists,"SCEA, SCEI, SCEE",Puzzle,Kids to Adults
https://www.gamespot.com/games/independence-day/,Independence Day,"Feb 28, 1997","Mobile, PC, PlayStation, Saturn","It falls in line with the ""great box, nice FMV, mediocre game"" model.","Superscape, Radical Entertainment","Superscape, Fox Interactive, Tec Toy","Simulation, Flight",Kids to Adults
https://www.gamespot.com/games/hydro-thunder/,Hydro Thunder,"Sep 8, 1999","Arcade Games, Dreamcast, Nintendo 64, PlayStation",The best boat-racing game to hit arcades has made its way to the Dreamcast - but what it hasn't done is brought anything new with it.,"Midway, Eurocom Entertainment Software, Blue Shift",Midway,"Arcade, Driving/Racing",Everyone
