url,title,release_date,platforms,description,developers,publishers,genres,esrb
https://www.gamespot.com/games/x-men-next-dimension/,X-Men: Next Dimension,"Oct 15, 2002","GameCube, PlayStation 2, Xbox","It can be a fine game to play with casual gamer friends who are fans of the source material, but a number of better fighting games starring the X-Men already exist.","Exakt, Paradox Development",Activision,"3D, Action, Fighting",Teen
https://www.gamespot.com/games/soldier-of-fortune-ii-double-helix/,Soldier of Fortune II: Double Helix,"May 20, 2002","Macintosh, PC, Xbox","Soldier of Fortune II Gold includes one more multiplayer mode than the regular version, among other enhancements.","Raven Software, Gratuitous Games","Mac Play, Activision","First-Person, Shooter, 3D, Action",Mature
https://www.gamespot.com/games/arc-the-lad-twilight-of-the-spirits/,Arc the Lad: Twilight of the Spirits,"Jun 25, 2003","PlayStation 2, PlayStation 4","It's a solid RPG that doesn't take many chances, and while it may not set the role-playing world on fire, it's still a lot of fun.",Cattle Call,"SCEI, SCEE, SCEA, SCE Korea","Strategy, Turn-Based",Teen
https://www.gamespot.com/games/world-war-ii-frontline-command/,World War II: Frontline Command,"Jun 27, 2003",PC,"World War II: Frontline Command has some new ideas, but these concepts--and some of the game's more-standard real-time strategy mechanics--aren't implemented well.",Bitmap Brothers,"Strategy First, Focus Multimedia, Koch Media","Strategy, Real-Time",Teen
https://www.gamespot.com/games/sonic-adventure/,Sonic Adventure,"Sep 9, 1999","Dreamcast, GameCube, PC, PlayStation 3, Xbox 360","With the Chao-breeding simulation and the minigames, Sonic offers much more beyond the completion of its story.",Sonic Team,"Tec Toy, Sega, Sega Europe, Sold Out Software","3D, Platformer, Action",Everyone
https://www.gamespot.com/games/evil-dead-a-fistful-of-boomstick/,Evil Dead: A Fistful of Boomstick,"May 20, 2003","PlayStation 2, Xbox",Whether or not you'll take to A Fistful of Boomstick will hinge primarily on your appreciation of Bruce Campbell's speaking voice and your love of cheesy one-liners.,VIS Entertainment,THQ,"3D, Action, Adventure, Survival",Mature
https://www.gamespot.com/games/evil-dead-a-fistful-of-boomstick/,Evil Dead: A Fistful of Boomstick,"May 20, 2003","PlayStation 2, Xbox",Whether or not you'll take to A Fistful of Boomstick will hinge primarily on your appreciation of Bruce Campbell's speaking voice and your love of cheesy one-liners.,VIS Entertainment,THQ,"3D, Action, Adventure, Survival",Mature
https://www.gamespot.com/games/wario-world/,Wario World,"Jun 24, 2003",GameCube,"The game certainly contains a lot of the same Wario charm that makes his GBA appearances so memorable, but the final product is too short and simplistic to hold your attention for more than a day.",Treasure,Nintendo,"Action, 3D, Platformer",Everyone
https://www.gamespot.com/games/fire-pro-wrestling-z/,Fire Pro Wrestling Z,"Jun 5, 2003",PlayStation 2,"If, in fact, Fire ProWrestling Z is the final chapter in the long-running Fire Pro series, it is a truly fitting end to one of the greatest franchises in wrestling game history.",Spike,Spike,"Action, Fighting, Wrestling",
https://www.gamespot.com/games/advance-wars-2-black-hole-rising/,Advance Wars 2: Black Hole Rising,"Jun 24, 2003",Game Boy Advance,"Whether or not you consider yourself a fan of turn-based strategy games or any strategy games, chances are you'll have a terrific time playing Advance Wars 2.",Intelligent Systems,Nintendo,"Turn-Based, Strategy",Everyone
https://www.gamespot.com/games/planetside/,PlanetSide,"May 20, 2003",PC,"PlanetSide was clearly the result of a lot of ambitious planning, but much of the game experience depends on technical stability and the performance of other players.",Sony Online Entertainment,"Sony Online Entertainment, Ubisoft","Role-Playing, MMO",Teen
https://www.gamespot.com/games/will-rock/,Will Rock,"Jun 9, 2003",PC,It's a Serious Sam knockoff that fails to recapture the magic.,Saber Interactive,Ubisoft,"Shooter, 3D, Action, First-Person",Mature
https://www.gamespot.com/games/line-of-sight-vietnam/,Line of Sight: Vietnam,"Mar 5, 2003",PC,Line of Sight is something of a one-trick pony--the game doesn't offer much more than its stealth-based gameplay.,Nfusion,"Infogrames, Retroism, Sold Out Software, Atari SA","Shooter, 3D, Action, First-Person",Mature
https://www.gamespot.com/games/midtown-madness-3/,Midtown Madness 3,"Jun 17, 2003","Mobile, Xbox",Players looking for a terrific online racing game won't be disappointed.,"BeTomorrow, Digital Illusions","In-Fusio, Microsoft Game Studios","Arcade, Driving/Racing",Everyone
