url,title,release_date,platforms,description,developers,publishers,genres,esrb
https://www.gamespot.com/games/fur-fighters-viggos-revenge/,Fur Fighters: Viggo's Revenge,"Jun 7, 2001",PlayStation 2,"Fur Fighters holds its own with a quirky, refreshing style.",Bizarre Creations,Acclaim,"Third-Person, 3D, Action, Shooter",Teen
https://www.gamespot.com/games/top-gear-gt-championship/,Top Gear GT Championship,"Jul 9, 2001",Game Boy Advance,"Top Gear GT Championship barely suffices in the make-or-break categories of graphics, sound, and gameplay.",Vision Works,Kemco,"Arcade, Driving/Racing",Everyone
https://www.gamespot.com/games/tweety-and-the-magic-gems/,Tweety & The Magic Gems,"Jul 9, 2001",Game Boy Advance,"While the GBA needs a party game, Tweety & The Magic Gems is far too laborious and bland to captivate even the most carefree of audiences.",Kemco,Kemco,Party/Minigame,Everyone
https://www.gamespot.com/games/nascar-heat-2002/,NASCAR Heat 2002,"Jun 18, 2001","Game Boy Advance, PlayStation 2, Xbox",The dated graphics and the surprisingly inept gameplay make for a bad combination that dooms the game to mediocrity.,"Crawfish Interactive, Monster Games Inc.",Infogrames,"Driving/Racing, Simulation",Everyone
https://www.gamespot.com/games/empire-of-the-ants/,Empire of the Ants,"Jul 17, 2001",PC,Empire of the Ants just doesn't do justice to the really unusual and interesting premise.,Microids,"Microids, Strategy First","Real-Time, Strategy",Everyone
https://www.gamespot.com/games/who-wants-to-be-a-millionaire-3rd-edition/,Who Wants to Be a Millionaire 3rd Edition,"May 20, 2001","PC, PlayStation","If you're into trivia games like You Don't Know Jack, you may get some mileage out of Who Wants To Be A Millionaire, but its uninteresting gameplay and methodical pacing make it practically a chore to play.",Jellyvision,"Buena Vista Interactive, Disney Interactive Studios, SCEA",Trivia/Board Game,Everyone
https://www.gamespot.com/games/jurassic-park-iii-the-dna-factor/,Jurassic Park III: The DNA Factor,"Jul 16, 2001",Game Boy Advance,"This game has nothing to do whatsoever with Univeral's megahit movie. What it has to do with dinosaurs, or even video games in general, is also unclear.",Konami Computer Entertainment Hawaii,Konami,"Action, 2D, Platformer",Everyone
https://www.gamespot.com/games/pac-man-collection/,Pac-Man Collection,"Jul 12, 2001",Game Boy Advance,"Regardless of their age, the simple, undemanding diversions found in Pac-Man Collection are perfect for today's portable systems.",Mass Media,"Bandai Namco Games, Namco, Infogrames",Compilation,Everyone
https://www.gamespot.com/games/rugby/,Rugby,"Jul 16, 2001",PlayStation 2,Anyone with an interest in rugby will definitely get something out of this game.,Creative Assembly,Electronic Arts,"Team-Based, Sports",Everyone
https://www.gamespot.com/games/rules-of-the-game/,Rules of the Game,"Jun 7, 2001",PC,You'll start seeing repeats of the same questions far too soon.,Random Games Inc.,Infogrames,Trivia/Board Game,Everyone
