url,title,release_date,platforms,description,developers,publishers,genres,esrb
https://www.gamespot.com/games/mobile-suit-gundam-journey-to-jaburo/,Mobile Suit Gundam: Journey to Jaburo,"Aug 6, 2001",PlayStation 2,"Mobile Suit Gundam is enjoyable despite its flaws, and it offers those who have never seen the original television series or its movie adaptation a condensed version of a classic part of anime history.",Bec,Bandai,Simulation,Teen
https://www.gamespot.com/games/klonoa-2-lunateas-veil/,Klonoa 2: Lunatea's Veil,"Jul 25, 2001",PlayStation 2,"Because of its airtight gameplay, awesome visuals, and great soundtrack, Klonoa 2 is an almost perfect platform game--almost.",Namco,"Namco, SCEE","Action, 3D, Platformer",Everyone
https://www.gamespot.com/games/max-payne/,Max Payne,"Jul 23, 2001","Android, iOS (iPhone/iPad), Macintosh, PC, PlayStation 2, PlayStation 4, Xbox","If you can't play this intense, original action game on any platform except the PS2, then that's where you should play it--but only by default.","War Drum Studios, Westlake Interactive, Remedy Entertainment, Rockstar Toronto, neo Software","Rockstar Games, MacSoft, Gathering, 3D Realms, Electronic Arts","Shooter, Third-Person, 3D, Action",Mature
https://www.gamespot.com/games/extermination/,Extermination,"Jul 23, 2001",PlayStation 2,It's far from being poor and is certainly entertaining at times--it just lacks the originality and extra level of polish needed to provide a truly memorable gaming experience.,Deep Space,"SCEI, SCEA, SCEE","Survival, 3D, Action, Adventure",Mature
https://www.gamespot.com/games/the-sting/,The Sting!,"Jul 1, 2001",PC,Entertaining gameplay overcomes a strange presentation and awkward design in this lighthearted burglary simulator.,neo Software,"JoWooD Entertainment AG, Red Ant Enterprises",Strategy,Everyone
https://www.gamespot.com/games/desperados-wanted-dead-or-alive/,Desperados: Wanted Dead or Alive,"Jul 23, 2001","Linux, Macintosh, PC",The vivid and inviting setting in Desperados can't make up for some substantial gameplay flaws.,Spellbound,"THQ Nordic, Infogrames, Nordic Games Publishing, Moving Editora, Sold Out Software",Strategy,Teen
https://www.gamespot.com/games/test-drive-le-mans/,Test Drive Le Mans,"Mar 31, 2000","Dreamcast, Game Boy Color, PC, PlayStation, PlayStation 2","If you're a racing game fan, you really owe it to yourself to give Le Mans a try.","Melbourne House, Velez & Dubail, Eutechnyx","Infogrames, Sega","Simulation, Driving/Racing",Everyone
https://www.gamespot.com/games/mechcommander-2/,MechCommander 2,"Jul 18, 2001",PC,"Those looking for a visually impressive, enjoyable real-time strategy game set in the BattleTech universe should find that MechCommander 2 fits that description well.",Microsoft Game Studios,Microsoft Game Studios,Strategy,Teen
https://www.gamespot.com/games/billiards-1999/,Billiards (1999),"May 14, 2001",PlayStation,The money spent on this game would be better spent playing a real game of pool.,Agenda,"Agetec Inc., D3Publisher, Culture Publishers","Sports, Billiards",Everyone
https://www.gamespot.com/games/city-crisis/,City Crisis,"Jul 17, 2001",PlayStation 2,"While the game isn't especially amazing to look at or play, City Crisis scores points for originality.",Syscom,"Take-Two Interactive, Syscom","Flight, Simulation",Everyone
https://www.gamespot.com/games/anachronox/,Anachronox,"Jun 27, 2001",PC,Anachronox is a solid addition to the genre and makes up for some rough spots with a welcome sense of humor and a lot of personality.,Ion Storm,"Eidos Interactive, Acer TWP Corp., Square Enix, Sold Out Software",Role-Playing,Teen
https://www.gamespot.com/games/motocross-mania/,Motocross Mania,"Nov 14, 2000","PC, PlayStation","With so many better supercross games on the market, many of them older and available at similar bargain-basement price points, Motocross Mania has no place in the market.",Deibus Studios,"On Deck Interactive, Global Star Software, Take-Two Interactive","Driving/Racing, Arcade",Everyone
https://www.gamespot.com/games/atari-anniversary-edition/,Atari Anniversary Edition,"Jul 2, 2001","Dreamcast, PC, PlayStation","Featuring 12 games total, Atari Anniversary Edition contains more games than your average retro collection.",Digital Eclipse,"Infogrames, Sold Out Software, Atari SA, SCEA",Compilation,Everyone
https://www.gamespot.com/games/gran-turismo-3-a-spec/,Gran Turismo 3: A-Spec,"Jul 9, 2001",PlayStation 2,"Its endless tuning options and many racing events will keep you engrossed in the game for many months, and it's accessible enough to be enjoyed by anyone who's the least bit interested in driving an exotic car.",Polyphony Digital,"SCEE, SCEI, SCEA","Simulation, Driving/Racing",Everyone
https://www.gamespot.com/games/911-fire-rescue/,911 Fire Rescue,"Jun 24, 2001",PC,"As well intentioned as it might be, the game feels limiting and repetitive and as such is suitable only as a fleeting diversion.",Sunstorm Interactive,Infogrames,Action,Everyone
https://www.gamespot.com/games/final-fantasy-chronicles/,Final Fantasy Chronicles,"Jun 29, 2001",PlayStation,Final Fantasy IV and Chrono Trigger represent some of the best that the Square of old had to offer.,TOSE,"Square EA, Square Enix",Compilation,Teen
https://www.gamespot.com/games/bomberman-tournament/,Bomberman Tournament,"Jun 29, 2001",Game Boy Advance,Bomberman Tournament is easily the best Bomberman to hit these shores since Saturn Bomberman in 1997.,Amble,"Activision, Hudson","Puzzle, Action",Everyone
https://www.gamespot.com/games/star-trek-starfleet-command-orion-pirates/,Star Trek Starfleet Command: Orion Pirates,"Jul 1, 2001",PC,"Orion Pirates has an impressive amount of content for a stand-alone expansion, so it's great for new players.",Taldren,"Virgin Interactive, Interplay","Real-Time, Strategy",Everyone
https://www.gamespot.com/games/zeus-master-of-olympus/,Zeus: Master of Olympus,"Oct 22, 2000",PC,"Zeus is a major improvement for Impressions' line of city-building games, and it's a significant advancement for city-building games in general.",Impressions Games,"Sierra Entertainment, Sold Out Software, Brasoft Produtos de Informatica Ltda.","Strategy, Management",Everyone
https://www.gamespot.com/games/battle-hunter/,Battle Hunter,"Jun 1, 2001",PlayStation,"Battle Hunter is an easy-to-learn, yet addictive, trek into dungeon-based treasure collecting and RPG-style character development.",Success,"Hamster, Midas Interactive Entertainment, Success, SCEA, Agetec Inc.","Strategy, Turn-Based",Everyone
https://www.gamespot.com/games/diablo-ii/,Diablo II,"Jun 28, 2000","Macintosh, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X","While its graphics appear somewhat dated, Diablo II has incredible replay value, and most importantly, it offers a lot of addictive gameplay in either the single-player or the multiplayer mode.","Blizzard North, Blizzard Entertainment","Blizzard Entertainment, Sierra Entertainment, Activision, Havas Interactive, N/A","Action, Role-Playing",Mature
https://www.gamespot.com/games/soldier-of-fortune/,Soldier of Fortune,"Feb 29, 2000","Dreamcast, Linux, PC, PlayStation 2",The single-player mode is a long series of often-amazingly intense firefights.,"Runecraft, Raven Software, Pipe Dream Interactive","Crave, Loki Entertainment, Activision, Activision Value, Codemasters, Majesco Games","Shooter, 3D, Action, First-Person",Mature
https://www.gamespot.com/games/star-trek-deep-space-nine-dominion-wars/,Star Trek: Deep Space Nine: Dominion Wars,"Jun 10, 2001",PC,"When it's working properly, Dominion Wars still just ends up feeling like a really slick series companion rather than like a full-blown strategy game.",Gizmo,Simon & Schuster,"Real-Time, Strategy",Everyone
https://www.gamespot.com/games/hot-wired/,Hot Wired,"Jun 21, 2001",PC,It simply doesn't deliver nearly enough intrigue or complexity even for its budget-conscious $19.99 price point.,IncaGold,Xicat Interactive,"Driving/Racing, Arcade",Everyone
https://www.gamespot.com/games/capcom-vs-snk-millennium-fight-2000-pro/,Capcom vs. SNK: Millennium Fight 2000 Pro,"Aug 14, 2002","Arcade Games, Dreamcast, PlayStation","IMPORT - Though its gameplay isn't especially deep, Millennium Fight Pro is an enjoyable slugfest that'll let you play with teams of some of the most popular 2D fighting-game characters ever created.","Capcom, Klein Computer Entertainment",Capcom,"2D, Action, Fighting",Teen
https://www.gamespot.com/games/star-trek-armada/,Star Trek: Armada,"Feb 29, 2000",PC,It's an impressive real-time strategy game that borrows action and gameplay elements from many of the genre's classics.,Activision,"Acer TWP Corp., Activision","Strategy, Real-Time",Everyone
https://www.gamespot.com/games/bloody-roar-3/,Bloody Roar 3,"Jun 25, 2001","Arcade Games, PlayStation 2","The game is visually keen, and its pacing is marvelous, but its fighting system is remarkably slim, emphasizing one-button combos and nearly instant-kill supers.","Eighting/Raizing, Eighting","Hudson, Virgin Interactive, Activision","3D, Action, Fighting",Teen
https://www.gamespot.com/games/resident-evil-3-nemesis/,Resident Evil 3: Nemesis,"Nov 11, 1999","Dreamcast, GameCube, PC, PlayStation","Fans of previous Resident Evil games will like it, but those who have yet to enter the world of survival-horror would do better to start with Resident Evil 2.","Capcom, TOSE, Hi Corp","Capcom, Virgin Interactive, Media Kite, Eidos Interactive, DigiCube, Sourcenext, Xplosiv, Big Bytes","Adventure, Survival, 3D, Action",Mature
https://www.gamespot.com/games/who-wants-to-be-a-millionaire-3rd-edition/,Who Wants to Be a Millionaire 3rd Edition,"May 20, 2001","PC, PlayStation","If you're into trivia games like You Don't Know Jack, you may get some mileage out of Who Wants To Be A Millionaire, but its uninteresting gameplay and methodical pacing make it practically a chore to play.",Jellyvision,"Buena Vista Interactive, Disney Interactive Studios, SCEA",Trivia/Board Game,Everyone
https://www.gamespot.com/games/worms-world-party/,Worms World Party,"Jun 3, 2001","Dreamcast, Game Boy Advance, N-Gage, PC, PlayStation","Although it neither deviates from nor plays as well as the previous iterations of the series, Worms is still pretty fun.","Team 17, Fluid Studios, Paragon 5","Titus Software, Ubisoft, Nokia, Sold Out Software, Team 17","Turn-Based, Strategy",Everyone
https://www.gamespot.com/games/nba-street/,NBA Street,"Jun 18, 2001","GameCube, PlayStation 2",Anyone looking for a fast-action basketball game that isn't afraid to tinker with Midway's stock formula will definitely find a lot to like in NBA Street.,"EA Sports, NuFX","EA Sports Big, Electronic Arts Victor","Team-Based, Arcade, Basketball, Sports",Everyone
https://www.gamespot.com/games/you-dont-know-jack-volume-4-the-ride/,You Don't Know Jack: Volume 4 - The Ride,"Nov 16, 1998","Macintosh, PC",Arguably the best You Don't Know Jack since the original.,Jellyvision,"Sierra Entertainment, Jackbox Games, Inc., Bandai",Trivia/Board Game,Teen
