url,title,release_date,platforms,description,developers,publishers,genres,esrb
https://www.gamespot.com/games/nes-remix/,NES Remix,"Dec 18, 2013",Wii U,Select parts from 16 classic NES games have been remixed with new challenges.,Indies Zero ,Nintendo,Party/Minigame,Everyone
https://www.gamespot.com/games/strength-of-the-sword-3/,Strength of the Sword 3,"Jun 5, 2013",PlayStation 3,,Ivent Games,Ivent Games,"Adventure, Action",Everyone 10+
https://www.gamespot.com/games/saint-seiya-brave-soldiers/,Saint Seiya: Brave Soldiers,"Nov 26, 2013",PlayStation 3,"Saint Seiya Brave Soldiers is a fighting game that features an all-star cast of characters from one of the most well-received Japanese anime franchises in Mexico, Latin America, and Brazil.",Dimps Corporation,"Bandai Namco Games, Namco Bandai Games","Fighting, Action, 3D",Teen
https://www.gamespot.com/games/baldurs-gate-ii-shadows-of-amn/,Baldur's Gate II: Shadows of Amn,"Sep 24, 2000","Android, iOS (iPhone/iPad), Linux, Macintosh, Nintendo Switch, PC, PlayStation 4, Xbox One","It's a definitive role-playing experience, and the only reason it can't be called the best game in its class is because in a sense there's nothing available that compares to it.","Beamdog, Ideas From the Deep, Overhaul Games, MumboJumbo, BioWare, Interplay","Beamdog, Mac Play, Overhaul Games, Skybound LLC, Interplay, Atari Corporation, Virgin Interactive, Koch Media, Sega",Role-Playing,Teen
https://www.gamespot.com/games/speedball-2-brutal-deluxe/,Speedball 2: Brutal Deluxe,1991,"Acorn Archimedes, Amiga, Amiga CD32, Atari ST, Commodore 64, Game Boy, Game Boy Advance, Genesis, Mobile, PC, Sega Master System, Xbox 360",,"Bitmap Brothers, Spidersoft, Crawfish Interactive, Macrospace, Vivid Games, Razorworks Studios","Krisalis Software, Imageworks (Mirrorsoft), Renegade, Imageworks, Kixx, Mindscape Inc., Wanadoo, Arena, Virgin Games, CSK, Sorrent, Mastertronic, Empire Interactive",Sports,Everyone
https://www.gamespot.com/games/the-walking-dead-season-two/,The Walking Dead: Season Two - A Telltale Games Series,"Dec 17, 2013","Android, iOS (iPhone/iPad), Macintosh, Nintendo Switch, PC, PlayStation 3, PlayStation 4, PlayStation Vita, Xbox 360, Xbox One","The Walking Dead: Season Two - A Telltale Games Series consists of five episodes and will continue the story of Clementine, a young girl orphaned at the outset of the undead apocalypse, now left to her own devices to seek safety and survive in a world gone mad.",Telltale Games,"Telltale Games, Skybound LLC, Square Enix","Action, Adventure",Mature
https://www.gamespot.com/games/dust-514/,DUST 514,"May 14, 2013",PlayStation 3,Dust 514 is a console-based hybrid massively multiplayer online first-person shooter set within the EVE universe and will interact directly with EVE Online.,CCP,CCP,"Shooter, 3D, Action, First-Person",Teen
https://www.gamespot.com/games/dust-514/,DUST 514,"May 14, 2013",PlayStation 3,Dust 514 is a console-based hybrid massively multiplayer online first-person shooter set within the EVE universe and will interact directly with EVE Online.,CCP,CCP,"Shooter, 3D, Action, First-Person",Teen
https://www.gamespot.com/games/dmc-devil-may-cry/,DmC: Devil May Cry,"Jan 15, 2013","PC, PlayStation 3, PlayStation 4, Xbox 360, Xbox One","DMC is the next installment in the gothic Devil May Cry series, featuring a short-coiffed, fully aggressive Dante.","QLOC, Ninja Theory",Capcom,"Action, Adventure",Mature
https://www.gamespot.com/games/huntsman-the-orphanage/,Huntsman: The Orphanage,"Sep 13, 2013","Macintosh, PC",Huntsman: The Orphanage is an indie horror-survival game that replaces blood and violence with the subtlety of the fear that springs from your own imagination.,ShadowShifters,ShadowShifters,"3D, Adventure, First-Person",Everyone
