url,title,release_date,platforms,description,developers,publishers,genres,esrb
https://www.gamespot.com/games/ping-pals/,Ping Pals,"Dec 8, 2004",DS,"Ping Pals is PictoChat with a lousy personality, and there's absolutely no reason why you should waste your time with it.",WayForward,THQ,Simulation,Everyone
https://www.gamespot.com/games/foosball-2004/,Foosball (2004),"Nov 12, 2004",Mobile,"This isn't the breakthrough simulation that will usher a legion of new fans to the sport, but it is a competent mobile simulation of a favorite bar pastime.","Sorrent, Creon Digital",Sorrent,"Soccer, Sports, Team-Based, Arcade",Everyone
https://www.gamespot.com/games/michael-vick-quarterback-2-minute-drill/,Michael Vick Quarterback 2-Minute Drill,December 2004,Mobile,"This game's stodgy, generic presentation and dull gameplay make it feel more like ""whack-a-mole"" than football.",Maui Games,FeedMe Sports,"Team-Based, Arcade, Football (American), Sports",Everyone
https://www.gamespot.com/games/taiko-drum-master/,Taiko Drum Master,"Oct 26, 2004","Mobile, PlayStation 2",Taiko Drum Master might be best rented for parties and suchlike given its bundled-with-a-peripheral price tag and somewhat limited single-player appeal.,Namco,Namco,Music/Rhythm,Everyone
https://www.gamespot.com/games/fifa-soccer-2005/,FIFA Soccer 2005,"Oct 12, 2004","Game Boy Advance, GameCube, Gizmondo, Mobile, N-Gage, PC, PlayStation, PlayStation 2, Xbox","This is EA Sports' best soccer game to date on the pitch, but it's really unfortunate that the career mode isn't more user-friendly.","EA Canada, Gizmondo Studios, Distinctive Developments Ltd, Exient Entertainment","EA Sports, Electronic Arts, Gizmondo Studios, I-Play, Nokia","Team-Based, Simulation, Soccer, Sports",Everyone
https://www.gamespot.com/games/sprung/,Sprung,"Dec 8, 2004",DS,"Sprung's willingness to tread some risqué ground, which most games tend to sidestep, is definitely intriguing, but your actual participation in the game feels kind of limited.",Ubisoft,Ubisoft,Simulation,Teen
https://www.gamespot.com/games/blade-trinity/,Blade Trinity,"Dec 18, 2004",Mobile,"Although the game is over much too soon and its gameplay can feel somewhat stilted, Blade is bolstered by appealing visuals and plus-sized level maps.",Blue Beck,Mforma,"2D, Action, Beat-'Em-Up",
https://www.gamespot.com/games/armies-of-exigo/,Armies of Exigo,"Nov 30, 2004",PC,"Despite its goregous graphics, this real-time strategy game seemingly ignores all the advances that the genre has experienced over the past several years.",Black Hole Games,EA Games,"Real-Time, Strategy",Teen
https://www.gamespot.com/games/wings-over-vietnam/,Wings Over Vietnam,"Nov 8, 2004",PC,Those who will only settle for the best in terms of flight model fidelity and cutting-edge graphics should let this one fly on by.,Third Wire,"Altitude, Bold Games","Simulation, Flight",Teen
https://www.gamespot.com/games/asphalt-urban-gt-2d-version/,Asphalt: Urban GT 2D Version,"Feb 4, 2005",Mobile,"Asphalt: Urban GT 2D is a lot of fun, due to its engaging bump-and-jump gameplay and the surprisingly large amount of content.",Gameloft,Gameloft,"Arcade, Driving/Racing",Everyone
https://www.gamespot.com/games/torrente/,Torrente,"Dec 6, 2004",PC,Torrente's a typically rotten movie-licensed budget shooter with an exotic pedigree.,Cinemaware,O3 Entertainment,"Shooter, 3D, Action, First-Person",Mature
https://www.gamespot.com/games/forgotten-realms-demon-stone/,Forgotten Realms: Demon Stone,"Sep 14, 2004","PC, PlayStation 2, Xbox","Those who appreciate this brand of brute-force, hack-and-slash gameplay should find in Demon Stone a great-looking and enjoyable, if somewhat familiar, experience.",Stormfront Studios,"Sold Out Software, Atari SA","3D, Beat-'Em-Up, Action",Teen
https://www.gamespot.com/games/monster-garage/,Monster Garage,"Jan 21, 2004","PC, Xbox","Monster Garage for the Xbox makes welcomed improvements to the core gameplay, but it is still a simplistic by-the-numbers game with little challenge.","Invictus, Activision Value",Activision Value,"Arcade, Driving/Racing",Teen
